Prog,Lit,Intervalo,Metric,Time,Mass
141,d_12,"[0,9772-1,0000]",0.9847,12.38,0.9838
141,a_5,"[0,7506-1,0000]",0.9935,12.40,0.9838
141,~a_8,"[0,0051-0,1557]",0.9892,12.41,0.9838
143,a_3,"[0,9074-1,0000]",0.9907,16.56,0.9896
143,~a_9,"[0,1160-0,1701]",0.9918,16.75,0.9896
144,~d_11,"[0,8014-1,0000]",0.9863,16.58,0.9805
144,a_7,"[0,8904-0,9998]",0.9847,16.58,0.9805
145,a_7,"[0,0416-0,2480]",0.9913,14.34,0.9890
145,~a_7,"[0,7520-0,9584]",0.9913,14.38,0.9890
147,d_11,"[0,7966-1,0000]",0.9875,25.77,0.9828
147,a_7,"[0,2371-0,4380]",0.9891,26.16,0.9828
147,a_8,"[0,7945-0,9941]",0.9887,25.91,0.9828
148,d_18,"[0,8935-1,0000]",0.9820,23.16,0.9779
148,a_5,"[0,8908-1,0000]",0.9816,23.16,0.9779
148,~a_8,"[0,7620-0,9783]",0.9831,23.41,0.9779
149,~a_8,"[0,9569-1,0000]",0.9866,15.86,0.9838
149,~a_9,"[0,8414-0,9834]",0.9894,15.97,0.9838
150,d_13,"[0,8515-1,0000]",0.9903,23.56,0.9848
151,~a_9,"[0,7814-0,9533]",0.9856,23.54,0.9820
152,d_14,"[0,9051-1,0000]",0.9926,15.84,0.9898
153,~d_12,"[0,9663-1,0000]",0.9851,21.68,0.9839
154,a_0,"[0,8932-1,0000]",0.9852,23.51,0.9825
154,a_6,"[0,8461-1,0000]",0.9879,23.46,0.9825
155,a_7,"[0,2149-0,3178]",0.9824,33.32,0.9787
156,d_11,"[0,9694-1,0000]",0.9899,13.66,0.9891
158,d_9,"[0,9264-1,0000]",0.9869,19.82,0.9840
159,d_15,"[0,9718-1,0000]",0.9883,18.33,0.9872
160,d_11,"[0,9776-1,0000]",0.9792,24.68,0.9787
161,d_14,"[0,9806-1,0000]",0.9845,24.65,0.9836
161,a_5,"[0,7032-1,0000]",0.9910,24.75,0.9836
164,a_1,"[0,8703-1,0000]",0.9864,19.67,0.9854
166,~d_11,"[0,9373-1,0000]",0.9864,23.54,0.9844
167,d_13,"[0,7668-1,0000]",0.9962,12.88,0.9893
167,~a_8,"[0,7319-0,8626]",0.9934,12.92,0.9893
168,a_7,"[0,0585-0,4166]",0.9898,27.35,0.9795
168,~a_7,"[0,5834-0,9415]",0.9898,27.24,0.9795
169,d_16,"[0,9779-1,0000]",0.9866,13.94,0.9857
171,~a_0,"[0,9768-1,0000]",0.9852,15.72,0.9843
171,a_6,"[0,9036-1,0000]",0.9898,15.72,0.9843
171,a_8,"[0,9026-1,0000]",0.9899,15.72,0.9843
174,~d_14,"[0,8153-1,0000]",0.9855,19.42,0.9828
174,a_7,"[0,9293-0,9965]",0.9852,19.38,0.9828
175,a_4,"[0,9799-1,0000]",0.9885,15.07,0.9876
175,a_8,"[0,9443-0,9971]",0.9906,14.92,0.9876
175,a_7,"[0,9367-0,9909]",0.9903,15.33,0.9876
176,a_6,"[0,7395-1,0000]",0.9890,19.00,0.9833
177,a_1,"[0,9906-1,0000]",0.9910,8.81,0.9908
177,a_7,"[0,8854-0,9881]",0.9926,8.86,0.9908
177,~a_7,"[0,0119-0,1146]",0.9926,8.80,0.9908
181,d_10,"[0,9451-1,0000]",0.9834,20.22,0.9804
182,d_14,"[0,9119-1,0000]",0.9848,16.36,0.9831
183,d_12,"[0,9766-1,0000]",0.9784,29.39,0.9779
184,~d_12,"[0,9124-1,0000]",0.9816,8.61,0.9791
184,a_8,"[0,8863-0,9992]",0.9856,8.80,0.9791
186,d_9,"[0,8164-1,0000]",0.9863,26.24,0.9801
190,a_4,"[0,7397-1,0000]",0.9920,14.73,0.9857
191,~d_16,"[0,7991-1,0000]",0.9930,11.58,0.9885
191,~a_7,"[0,7784-0,8703]",0.9917,11.64,0.9885
192,d_19,"[0,8260-1,0000]",0.9890,20.11,0.9882
193,d_18,"[0,9550-1,0000]",0.9923,12.14,0.9900
193,~a_9,"[0,0158-0,1297]",0.9917,12.63,0.9900
194,d_12,"[0,8437-1,0000]",0.9891,12.29,0.9853
194,a_5,"[0,9849-1,0000]",0.9857,12.25,0.9853
194,a_7,"[0,8871-0,9888]",0.9867,12.35,0.9853
195,~a_7,"[0,0042-0,0985]",0.9875,19.20,0.9842
196,~d_12,"[0,7604-1,0000]",0.9860,18.84,0.9799
196,~a_8,"[0,8819-1,0000]",0.9851,18.69,0.9799
196,~a_7,"[0,6445-0,9000]",0.9862,19.04,0.9799
198,~a_6,"[0,8755-1,0000]",0.9887,16.23,0.9841
200,~a_0,"[0,9811-1,0000]",0.9812,21.18,0.9811
200,~a_8,"[0,9124-0,9994]",0.9857,21.71,0.9811
201,~d_10,"[0,9614-1,0000]",0.9886,17.84,0.9868
201,a_7,"[0,9206-0,9891]",0.9890,18.38,0.9868
202,d_13,"[0,8788-1,0000]",0.9855,10.68,0.9818
202,a_5,"[0,8490-1,0000]",0.9866,10.66,0.9818
202,~a_7,"[0,2262-0,3678]",0.9883,10.67,0.9818
204,~d_9,"[0,8462-1,0000]",0.9845,25.43,0.9794
205,~d_15,"[0,9770-1,0000]",0.9869,13.60,0.9856
205,a_7,"[0,2331-0,2733]",0.9879,14.26,0.9856
