Prog,Lit,Intervalo,Metric,Time,Mass
208,a_7,"[0,0408-0,9999]",0.0409,12.43,0.0409
209,a_2,"[0,0124-1,0000]",0.0124,4.81,0.0124
209,a_9,"[0,0000-0,9876]",0.0124,5.19,0.0124
211,a_6,"[0,0062-1,0000]",0.0063,14.87,0.0070
211,~a_7,"[0,0000-0,9931]",0.0073,15.94,0.0070
212,a_1,"[0,0192-1,0000]",0.0192,6.04,0.0192
212,a_7,"[0,0191-0,9999]",0.0193,6.13,0.0192
213,~a_2,"[0,0158-1,0000]",0.0158,11.18,0.0158
213,a_5,"[0,0158-1,0000]",0.0158,11.11,0.0158
213,~a_7,"[0,0000-0,9843]",0.0158,12.32,0.0158
214,~a_8,"[0,0160-1,0000]",0.0160,21.74,0.0160
214,a_5,"[0,0160-1,0000]",0.0161,21.63,0.0160
214,a_9,"[0,0002-0,9842]",0.0160,22.70,0.0160
216,~a_7,"[0,0022-0,9832]",0.0202,11.13,0.0194
217,d_13,"[0,0678-1,0000]",0.0708,11.61,0.0692
217,a_8,"[0,0678-0,9987]",0.0692,12.08,0.0692
217,a_9,"[0,0344-0,9652]",0.0692,12.00,0.0692
218,d_9,"[0,0050-1,0000]",0.0050,16.03,0.0050
218,a_6,"[0,0044-1,0000]",0.0053,16.17,0.0050
218,~a_8,"[0,0011-0,9964]",0.0050,17.13,0.0050
219,a_5,"[0,0332-1,0000]",0.0332,7.03,0.0332
219,~a_8,"[0,0001-0,9669]",0.0332,7.21,0.0332
220,d_15,"[0,0065-1,0000]",0.0065,35.66,0.0065
220,a_8,"[0,0064-1,0000]",0.0064,36.54,0.0065
220,a_7,"[0,0000-0,9935]",0.0065,37.25,0.0065
221,d_9,"[0,0803-1,0000]",0.0803,17.35,0.0803
221,~a_8,"[0,0010-0,9673]",0.0403,17.35,0.0803
222,~d_16,"[0,0171-1,0000]",0.0171,9.54,0.0171
222,~a_8,"[0,0000-0,9829]",0.0171,10.33,0.0171
223,~a_2,"[0,0546-1,0000]",0.0546,7.26,0.0546
224,a_6,"[0,0174-1,0000]",0.0174,0.62,0.0174
224,a_7,"[0,0174-1,0000]",0.0174,0.61,0.0174
225,d_17,"[0,0125-1,0000]",0.0125,18.45,0.0125
225,a_6,"[0,0124-1,0000]",0.0125,18.46,0.0125
225,a_7,"[0,0124-1,0000]",0.0128,19.72,0.0125
226,~a_2,"[0,0154-1,0000]",0.0156,43.64,0.0156
226,a_5,"[0,0156-1,0000]",0.0156,43.50,0.0156
226,a_7,"[0,0154-1,0000]",0.0155,44.16,0.0156
227,a_7,"[0,0000-0,9362]",0.0638,21.50,0.0638
229,~d_16,"[0,0175-1,0000]",0.0175,16.78,0.0175
229,a_8,"[0,0167-1,0000]",0.0192,17.01,0.0175
229,~a_7,"[0,0000-0,9825]",0.0175,17.15,0.0175
230,d_14,"[0,0137-1,0000]",0.0137,30.98,0.0137
231,d_10,"[0,0489-1,0000]",0.0538,27.67,0.0514
231,~a_9,"[0,0012-0,9500]",0.0530,28.00,0.0514
232,a_4,"[0,0159-1,0000]",0.0159,24.78,0.0159
233,d_17,"[0,0140-1,0000]",0.0142,18.81,0.0142
233,a_7,"[0,0142-1,0000]",0.0142,19.83,0.0142
234,~d_15,"[0,0188-1,0000]",0.0188,5.13,0.0188
234,~a_6,"[0,0188-1,0000]",0.0188,4.95,0.0188
235,d_11,"[0,0158-1,0000]",0.0158,11.28,0.0158
235,a_7,"[0,0023-0,9865]",0.0158,11.80,0.0158
236,~d_10,"[0,0891-1,0000]",0.0891,21.54,0.0891
236,a_7,"[0,0001-0,9110]",0.0891,23.12,0.0891
236,~a_7,"[0,0890-0,9999]",0.0891,22.53,0.0891
237,a_8,"[0,0158-1,0000]",0.0174,5.89,0.0453
237,~a_7,"[0,0158-1,0000]",0.0175,6.11,0.0453
238,d_11,"[0,0552-1,0000]",0.0552,4.53,0.0552
238,~a_8,"[0,0010-0,9495]",0.0549,4.78,0.0552
239,~d_12,"[0,0383-1,0000]",0.0383,11.28,0.0383
240,d_13,"[0,0332-1,0000]",0.0400,4.78,0.0389
240,~a_9,"[0,0338-0,9949]",0.0389,5.25,0.0389
240,a_9,"[0,0051-0,9662]",0.0389,5.13,0.0389
241,~a_2,"[0,0430-1,0000]",0.0430,10.16,0.0430
241,~a_5,"[0,0430-1,0000]",0.0430,10.13,0.0430
241,a_7,"[0,0009-0,9584]",0.0428,10.41,0.0430
242,d_10,"[0,0644-1,0000]",0.0650,39.84,0.0646
242,~a_7,"[0,0547-0,9902]",0.0649,40.35,0.0646
242,a_8,"[0,0609-1,0000]",0.0624,41.04,0.0646
244,~a_8,"[0,0320-0,9995]",0.0327,7.57,0.0357
244,a_7,"[0,0261-0,9906]",0.0356,7.62,0.0357
245,d_15,"[0,0073-1,0000]",0.0073,10.20,0.0073
245,a_6,"[0,0072-1,0000]",0.0076,10.18,0.0073
245,a_8,"[0,0068-0,9999]",0.0074,10.30,0.0073
246,~a_6,"[0,4199-1,0000]",0.4199,26.50,0.4199
247,d_17,"[0,0232-1,0000]",0.0232,9.17,0.0232
247,a_5,"[0,0217-1,0000]",0.0236,9.15,0.0232
247,a_9,"[0,0210-0,9993]",0.0236,9.42,0.0232
248,d_14,"[0,0108-1,0000]",0.0108,8.98,0.0108
248,~a_5,"[0,0066-1,0000]",0.0080,9.02,0.0108
248,~a_8,"[0,0000-0,9892]",0.0108,9.25,0.0108
249,~a_8,"[0,1623-1,0000]",0.1623,15.09,0.1623
250,~a_1,"[0,0921-1,0000]",0.0921,1.82,0.0921
250,a_5,"[0,0921-1,0000]",0.0921,1.76,0.0921
250,~a_9,"[0,0002-0,9090]",0.0923,2.04,0.0921
251,d_14,"[0,0422-1,0000]",0.0426,13.10,0.0427
251,~a_6,"[0,0388-1,0000]",0.0422,13.07,0.0427
251,~a_7,"[0,0388-1,0000]",0.0422,13.43,0.0427
252,d_10,"[0,0158-1,0000]",0.0166,27.52,0.0170
253,~a_7,"[0,0336-1,0000]",0.0337,26.70,0.0337
254,d_10,"[0,0504-1,0000]",0.0504,15.14,0.0504
254,~a_7,"[0,0018-0,9529]",0.0534,15.38,0.0504
254,a_9,"[0,0014-0,9510]",0.0504,15.87,0.0504
255,d_16,"[0,0679-1,0000]",0.0742,12.20,0.0715
255,a_5,"[0,0715-1,0000]",0.0715,12.25,0.0715
255,~a_7,"[0,0030-0,9315]",0.0715,12.53,0.0715
257,~d_10,"[0,0312-1,0000]",0.0350,7.75,0.0326
257,~a_7,"[0,0001-0,9675]",0.0326,8.07,0.0326
258,~d_19,"[0,0045-1,0000]",0.0048,24.18,0.0049
259,d_16,"[0,0434-1,0000]",0.0434,25.32,0.0434
260,d_15,"[0,0116-1,0000]",0.0117,17.78,0.0117
260,a_6,"[0,0117-1,0000]",0.0117,17.97,0.0117
260,a_9,"[0,0114-0,9998]",0.0117,18.70,0.0117
261,~a_8,"[0,0013-0,9176]",0.0895,3.05,0.0848
261,~a_7,"[0,0630-0,9793]",0.0895,3.03,0.0848
262,d_11,"[0,1103-1,0000]",0.1124,8.31,0.1104
262,a_7,"[0,0000-0,8896]",0.1104,9.19,0.1104
265,a_4,"[0,0086-1,0000]",0.0087,4.08,0.0099
265,~a_7,"[0,0005-0,9907]",0.0099,4.40,0.0099
265,a_8,"[0,0000-0,9920]",0.0084,4.63,0.0099
266,~d_16,"[0,0188-1,0000]",0.0188,12.54,0.0188
266,a_5,"[0,0188-1,0000]",0.0188,12.47,0.0188
267,d_14,"[0,0107-1,0000]",0.0107,5.09,0.0107
267,a_8,"[0,0107-0,9999]",0.0107,5.41,0.0107
267,~a_7,"[0,0077-0,9969]",0.0107,5.40,0.0107
268,a_4,"[0,0106-1,0000]",0.0126,14.50,0.0190
268,a_5,"[0,0190-1,0000]",0.0190,14.38,0.0190
268,a_8,"[0,0166-0,9976]",0.0190,15.35,0.0190
269,~a_7,"[0,0297-0,9898]",0.0399,13.33,0.0399
270,~a_0,"[0,0242-1,0000]",0.0265,5.83,0.0320
270,a_7,"[0,0320-1,0000]",0.0320,5.67,0.0320
271,a_1,"[0,0484-1,0000]",0.0484,24.93,0.0484
271,a_8,"[0,0004-0,9577]",0.0472,26.15,0.0484
271,~a_8,"[0,0423-0,9996]",0.0472,26.15,0.0484
272,d_13,"[0,3842-1,0000]",0.3842,10.03,0.3842
272,a_5,"[0,3777-1,0000]",0.4877,9.88,0.3842
272,a_8,"[0,3836-1,0000]",0.3888,10.18,0.3842
273,d_16,"[0,0533-1,0000]",0.0533,4.56,0.0533
273,~a_8,"[0,0001-0,9510]",0.0515,4.66,0.0533
274,a_8,"[0,0023-1,0000]",0.0028,14.87,0.0064
274,~a_6,"[0,0064-1,0000]",0.0064,14.83,0.0064
274,a_7,"[0,0000-0,9978]",0.0028,15.23,0.0064
275,a_9,"[0,0089-1,0000]",0.0091,37.91,0.0096
275,~a_7,"[0,0073-1,0000]",0.0100,38.44,0.0096
275,~a_8,"[0,0000-0,9911]",0.0091,38.72,0.0096
276,d_17,"[0,0119-1,0000]",0.0126,18.03,0.0130
276,a_6,"[0,0051-1,0000]",0.0064,18.08,0.0130
276,a_7,"[0,0076-0,9994]",0.0101,18.67,0.0130
277,a_1,"[0,0091-1,0000]",0.0091,2.12,0.0091
277,a_8,"[0,0070-0,9986]",0.0085,2.17,0.0091
278,d_17,"[0,0077-1,0000]",0.0077,9.92,0.0077
278,~a_8,"[0,0034-0,9957]",0.0077,10.52,0.0077
278,a_7,"[0,0000-0,9936]",0.0069,11.54,0.0077
279,~a_4,"[0,0173-1,0000]",0.0189,50.31,0.0200
279,a_6,"[0,0200-1,0000]",0.0200,49.97,0.0200
279,a_8,"[0,0200-1,0000]",0.0200,52.86,0.0200
280,d_18,"[0,0097-1,0000]",0.0105,27.23,0.0121
280,~a_7,"[0,0121-1,0000]",0.0121,27.14,0.0121
281,a_0,"[0,0466-1,0000]",0.0466,5.18,0.0466
281,a_9,"[0,0445-1,0000]",0.0466,5.23,0.0466
281,~a_9,"[0,0000-0,9555]",0.0466,5.30,0.0466
282,a_0,"[0,0070-1,0000]",0.0070,22.96,0.0070
282,a_6,"[0,0070-1,0000]",0.0070,22.84,0.0070
283,~d_12,"[0,0033-1,0000]",0.0033,52.66,0.0033
283,a_8,"[0,0031-1,0000]",0.0033,55.78,0.0033
283,~a_8,"[0,0000-0,9969]",0.0033,56.01,0.0033
284,a_2,"[0,0921-1,0000]",0.0930,13.95,0.0927
285,a_0,"[0,0565-1,0000]",0.0565,31.91,0.0565
286,~a_2,"[0,0122-1,0000]",0.0130,7.50,0.0124
286,~a_8,"[0,0105-0,9982]",0.0124,7.61,0.0124
286,a_7,"[0,0006-0,9884]",0.0129,7.78,0.0124
287,d_14,"[0,0553-1,0000]",0.0553,10.14,0.0553
287,a_8,"[0,0004-0,9451]",0.0553,10.89,0.0553
288,d_14,"[0,0389-1,0000]",0.0389,2.46,0.0389
288,a_5,"[0,0389-1,0000]",0.0389,2.49,0.0389
288,~a_8,"[0,0047-0,9658]",0.0389,2.56,0.0389
289,d_13,"[0,0259-1,0000]",0.0259,3.13,0.0259
289,a_7,"[0,0258-1,0000]",0.0265,3.42,0.0259
290,d_12,"[0,0332-1,0000]",0.0332,25.88,0.0332
290,a_7,"[0,0001-0,9669]",0.0332,26.61,0.0332
291,a_4,"[0,0112-1,0000]",0.0112,6.96,0.0112
291,~a_9,"[0,0037-0,9925]",0.0112,7.16,0.0112
291,a_7,"[0,0029-0,9951]",0.0092,7.05,0.0112
292,~a_1,"[0,0165-1,0000]",0.0165,15.61,0.0165
292,~a_7,"[0,0106-0,9991]",0.0129,15.78,0.0165
293,a_6,"[0,0304-1,0000]",0.0304,13.14,0.0304
293,a_7,"[0,0234-0,9939]",0.0306,13.27,0.0304
294,d_10,"[0,0084-1,0000]",0.0084,7.70,0.0084
294,a_7,"[0,0084-1,0000]",0.0084,7.70,0.0084
295,a_8,"[0,0190-1,0000]",0.0197,3.43,0.0194
295,~a_7,"[0,0080-0,9885]",0.0194,3.64,0.0194
296,~a_5,"[0,0178-1,0000]",0.0220,32.58,0.0293
297,a_3,"[0,4720-1,0000]",0.4720,10.00,0.4720
297,a_8,"[0,4714-0,9995]",0.4732,10.58,0.4720
298,d_11,"[0,1027-1,0000]",0.1027,0.72,0.1027
298,~a_6,"[0,1027-1,0000]",0.1027,0.74,0.1027
298,~a_7,"[0,0000-0,8973]",0.1029,0.79,0.1027
299,a_3,"[0,0037-1,0000]",0.0037,13.60,0.0063
