Prog,Lit,Intervalo,Metric,Time,Mass
56,d_18,"[0,0002-1,0000]",0.0002,0.38,0.0002
56,a_6,"[0,0002-1,0000]",0.0002,0.37,0.0002
56,a_8,"[0,0002-1,0000]",0.0002,0.39,0.0002
58,d_19,"[0,0007-1,0000]",0.0008,0.29,0.0028
58,~a_7,"[0,0020-1,0000]",0.0024,0.29,0.0028
58,a_8,"[0,0028-1,0000]",0.0028,0.30,0.0028
59,~a_6,"[0,0143-1,0000]",0.0143,0.29,0.0143
59,a_8,"[0,0109-0,9967]",0.0143,0.31,0.0143
60,a_0,"[0,0000-1,0000]",0.0000,0.17,0.0000
60,a_7,"[0,0000-1,0000]",0.0000,0.17,0.0000
61,a_3,"[0,0096-1,0000]",0.0096,0.60,0.0096
61,a_5,"[0,0096-1,0000]",0.0096,0.59,0.0096
61,a_8,"[0,0096-1,0000]",0.0096,0.59,0.0096
62,d_18,"[0,0872-1,0000]",0.0872,0.17,0.0872
62,a_5,"[0,0872-1,0000]",0.0875,0.17,0.0872
62,a_9,"[0,0000-0,9128]",0.1126,0.19,0.0872
63,d_15,"[0,0003-1,0000]",0.0003,0.23,0.0003
63,~a_5,"[0,0003-1,0000]",0.0003,0.23,0.0003
64,d_11,"[0,0000-1,0000]",0.0000,0.32,0.0000
64,a_8,"[0,0000-1,0000]",0.0000,0.32,0.0000
64,a_7,"[0,0000-1,0000]",0.0000,0.32,0.0000
65,d_11,"[0,2544-1,0000]",0.2544,0.08,0.2544
65,~a_8,"[0,0000-1,0000]",0.0000,0.10,0.2544
66,~a_2,"[0,0168-1,0000]",0.0169,0.23,0.0168
66,a_5,"[0,0064-1,0000]",0.0070,0.21,0.0168
66,~a_8,"[0,0000-0,9936]",0.0071,0.22,0.0168
67,~a_5,"[0,0000-1,0000]",0.0000,0.17,0.0066
67,a_8,"[0,0000-1,0000]",0.0000,0.16,0.0066
68,d_11,"[0,0035-1,0000]",0.0035,0.31,0.0035
68,a_7,"[0,0034-0,9999]",0.0036,0.33,0.0035
68,a_8,"[0,0035-1,0000]",0.0037,0.33,0.0035
69,a_1,"[0,0005-1,0000]",0.0005,0.43,0.0005
69,a_7,"[0,0005-1,0000]",0.0005,0.43,0.0005
70,d_12,"[0,1708-1,0000]",0.1708,0.17,0.1708
70,a_8,"[0,1659-0,9991]",0.1824,0.18,0.1708
71,a_7,"[0,0006-1,0000]",0.0007,0.28,0.0010
72,d_10,"[0,0000-1,0000]",0.0000,0.38,0.0000
72,a_7,"[0,0000-1,0000]",0.0000,0.40,0.0000
73,d_12,"[0,0079-1,0000]",0.0079,0.13,0.0079
73,a_7,"[0,0000-0,9921]",0.0079,0.13,0.0079
74,d_15,"[0,0000-1,0000]",0.0000,0.17,0.0000
74,a_6,"[0,0000-1,0000]",0.0000,0.17,0.0000
74,a_7,"[0,0000-1,0000]",0.0000,0.17,0.0000
75,~a_7,"[0,0007-1,0000]",0.0007,0.13,0.0007
76,d_17,"[0,0138-1,0000]",0.0163,0.45,0.0146
76,a_8,"[0,0146-1,0000]",0.0152,0.46,0.0146
76,~a_7,"[0,0005-0,9891]",0.0114,0.45,0.0146
77,d_14,"[0,0132-1,0000]",0.0132,0.38,0.0132
77,a_9,"[0,0132-1,0000]",0.0132,0.38,0.0132
78,d_11,"[0,0000-1,0000]",0.0000,0.21,0.0000
78,~a_7,"[0,0000-1,0000]",0.0000,0.21,0.0000
79,a_3,"[0,0000-1,0000]",0.0000,0.25,0.0001
80,~d_15,"[0,0574-1,0000]",0.0574,0.30,0.0574
80,a_6,"[0,0574-1,0000]",0.0574,0.30,0.0574
80,~a_7,"[0,0574-1,0000]",0.0574,0.30,0.0574
81,~d_15,"[0,1017-1,0000]",0.1017,0.89,0.1017
82,~d_16,"[0,0453-1,0000]",0.0514,0.55,0.1575
82,a_7,"[0,1575-1,0000]",0.1575,0.57,0.1575
83,d_16,"[0,0000-1,0000]",0.0000,0.25,0.0003
83,a_5,"[0,0003-1,0000]",0.0003,0.25,0.0003
83,a_8,"[0,0000-1,0000]",0.0000,0.25,0.0003
84,a_4,"[0,0000-1,0000]",0.0000,0.13,0.0000
84,a_6,"[0,0000-1,0000]",0.0000,0.12,0.0000
84,a_8,"[0,0000-1,0000]",0.0000,0.12,0.0000
85,d_19,"[0,0123-1,0000]",0.0123,0.23,0.0123
86,~a_2,"[0,0030-1,0000]",0.0030,1.03,0.0030
86,a_9,"[0,0002-0,9972]",0.0030,1.12,0.0030
87,~a_4,"[0,0123-1,0000]",0.0123,0.04,0.0123
87,a_5,"[0,0123-1,0000]",0.0124,0.04,0.0123
87,a_8,"[0,0123-1,0000]",0.0123,0.05,0.0123
88,~a_1,"[1,3063-1,0000]",1.3177,0.54,1.3063
89,~a_5,"[0,0000-1,0000]",0.0000,0.26,0.0000
90,d_15,"[0,0008-1,0000]",0.0008,0.38,0.0008
90,~a_8,"[0,0007-0,9999]",0.0008,0.38,0.0008
90,a_7,"[0,0005-0,9999]",0.0006,0.42,0.0008
91,a_4,"[0,0097-1,0000]",0.0097,1.21,0.0097
91,a_7,"[0,0000-0,9956]",0.0051,1.28,0.0097
