Prog,Lit,Intervalo,Metric,Time,Mass
233,~a_7,"[0,0043-0,5515]",0.5513,459.88,0.5077
234,a_0,"[0,0851-1,0000]",0.0855,152.61,0.0855
234,a_8,"[0,0290-1,0000]",0.0324,153.00,0.0855
236,d_19,"[0,0908-1,0000]",0.0955,341.06,0.0946
238,a_3,"[0,0707-1,0000]",0.0878,294.59,0.0891
239,~a_3,"[0,1154-1,0000]",0.1165,210.64,0.1165
239,a_8,"[0,0016-0,9103]",0.0948,211.87,0.1165
240,a_7,"[0,1038-0,9989]",0.1145,505.25,0.1460
241,~a_3,"[0,0661-1,0000]",0.0678,407.15,0.0759
241,~a_7,"[0,0420-0,9986]",0.0580,409.10,0.0759
242,a_6,"[0,0473-1,0000]",0.0565,351.25,0.1184
242,~a_7,"[0,0254-0,9339]",0.0994,353.55,0.1184
243,d_16,"[0,1081-1,0000]",0.1082,668.64,0.1084
243,a_7,"[0,0839-0,9990]",0.1071,679.39,0.1084
244,a_0,"[0,0387-1,0000]",0.0406,400.47,0.0425
245,d_14,"[0,1344-1,0000]",0.1408,181.85,0.1365
246,d_17,"[0,0950-1,0000]",0.1107,595.02,0.1432
246,~a_7,"[0,1096-0,9973]",0.1279,602.96,0.1432
247,~a_7,"[0,0059-0,9776]",0.0333,380.77,0.0375
248,a_8,"[0,0183-0,9228]",0.0974,422.46,0.0966
249,d_9,"[0,2134-1,0000]",0.2579,491.87,0.2260
249,a_6,"[0,2103-1,0000]",0.2174,493.19,0.2260
249,~a_8,"[0,1877-0,9634]",0.2264,502.29,0.2260
250,a_0,"[0,1123-1,0000]",0.1123,401.93,0.1123
251,a_1,"[0,0965-1,0000]",0.0984,364.56,0.1013
251,~a_5,"[0,0965-1,0000]",0.0986,365.71,0.1013
251,a_8,"[0,0882-0,9969]",0.1001,368.17,0.1013
252,d_12,"[0,0573-1,0000]",0.0728,465.25,0.0743
254,a_7,"[0,0900-0,9989]",0.1080,451.88,0.1464
256,~a_6,"[0,5168-1,0000]",0.5764,471.03,0.5495
257,a_0,"[0,1070-1,0000]",0.1154,494.86,0.1465
257,~a_7,"[0,0102-0,9625]",0.0639,501.94,0.1465
257,a_7,"[0,0375-0,9898]",0.0639,499.81,0.1465
258,~d_18,"[0,5147-1,0000]",0.6693,502.93,0.5983
258,a_6,"[0,4961-1,0000]",0.6548,504.31,0.5983
258,~a_7,"[0,4212-0,9982]",0.6727,507.19,0.5983
259,~a_0,"[0,0819-1,0000]",0.0881,474.90,0.1133
260,~a_7,"[0,1103-0,9814]",0.1507,722.62,0.1900
261,~d_16,"[0,1180-1,0000]",0.1311,225.68,0.1267
261,a_6,"[0,0966-1,0000]",0.1255,226.29,0.1267
262,a_4,"[0,0923-1,0000]",0.0951,442.37,0.0963
262,a_5,"[0,0705-1,0000]",0.0859,443.14,0.0963
262,~a_7,"[0,0845-0,9926]",0.0991,446.21,0.0963
263,~d_13,"[0,1324-1,0000]",0.1338,451.06,0.1376
263,~a_5,"[0,0304-1,0000]",0.0429,452.62,0.1376
263,a_7,"[0,0758-0,9556]",0.1399,452.34,0.1376
267,a_4,"[0,5406-1,0000]",0.5663,508.12,0.5427
267,a_8,"[0,4874-0,9885]",0.6230,510.51,0.5427
268,a_8,"[0,0154-0,9799]",0.0378,377.63,0.0400
269,a_5,"[0,1110-1,0000]",0.1142,365.76,0.1148
271,a_2,"[0,0544-1,0000]",0.0597,594.21,0.0675
271,a_6,"[0,0520-1,0000]",0.0611,595.66,0.0675
272,a_5,"[0,1424-1,0000]",0.1452,200.44,0.1446
273,d_12,"[0,0301-1,0000]",0.0316,267.05,0.0564
275,a_9,"[0,0987-1,0000]",0.1083,277.56,0.1052
275,a_8,"[0,0004-0,9017]",0.1082,280.46,0.1052
275,~a_8,"[0,0983-0,9996]",0.1082,279.13,0.1052
276,a_1,"[0,1667-1,0000]",0.1690,415.14,0.1735
277,a_0,"[0,5277-1,0000]",0.5795,307.35,0.5456
278,~a_3,"[0,1158-1,0000]",0.1164,482.47,0.1162
278,a_6,"[0,1157-1,0000]",0.1165,483.62,0.1162
279,a_8,"[0,0154-0,5580]",0.4770,810.34,0.4641
279,~a_7,"[0,0104-0,6122]",0.5806,807.95,0.4641
284,a_7,"[0,0243-0,9839]",0.0458,386.63,0.0568
284,a_8,"[0,0106-0,9686]",0.0473,388.06,0.0568
285,~a_1,"[0,1325-1,0000]",0.1365,549.11,0.1358
285,~a_9,"[0,1277-0,9999]",0.1415,551.33,0.1358
286,~d_9,"[0,1426-1,0000]",0.1445,287.17,0.1454
287,a_7,"[0,0764-0,9997]",0.1151,212.22,0.1325
287,~a_7,"[0,0003-0,9236]",0.1151,211.69,0.1325
291,~a_8,"[0,1626-1,0000]",0.1765,342.72,0.2069
292,~d_13,"[0,0738-1,0000]",0.0742,407.42,0.0743
292,a_9,"[0,0002-0,9274]",0.0740,407.89,0.0743
293,~d_17,"[0,0998-1,0000]",0.1096,441.80,0.1154
295,d_11,"[0,0877-1,0000]",0.0982,119.86,0.0982
295,a_7,"[0,0491-0,9837]",0.0955,120.68,0.0982
296,~a_8,"[0,0700-0,9984]",0.1024,732.98,0.0965
297,~d_13,"[0,0960-1,0000]",0.0961,275.88,0.0960
298,a_1,"[0,0690-1,0000]",0.0702,61.62,0.0721
298,a_7,"[0,0524-1,0000]",0.0617,61.86,0.0721
