Prog,Lit,Intervalo,Metric,Time,Mass
206,~a_7,"[0,0480-0,9996]",0.0510,1.69,0.0484
206,~a_8,"[0,0297-0,9813]",0.0484,1.67,0.0484
207,a_7,"[0,0000-0,9989]",0.0011,0.56,0.0012
208,a_1,"[1,5677-1,0000]",1.6691,1.73,1.5681
208,a_6,"[1,5681-1,0000]",1.5681,1.70,1.5681
208,~a_8,"[1,5504-0,9823]",1.5701,1.74,1.5681
209,d_14,"[0,2008-1,0000]",0.2008,1.48,0.2008
209,a_9,"[0,0256-0,8248]",0.2008,1.52,0.2008
210,d_18,"[0,0001-1,0000]",0.0001,2.56,0.0001
211,~a_2,"[0,0364-1,0000]",0.0364,1.98,0.0364
212,d_10,"[0,4769-1,0000]",0.4769,2.28,0.4769
212,a_7,"[0,0000-0,5232]",0.4769,2.38,0.4769
213,a_4,"[0,0002-1,0000]",0.0002,1.43,0.0002
213,a_7,"[0,0002-1,0000]",0.0002,1.46,0.0002
213,a_8,"[0,0000-0,9998]",0.0002,1.47,0.0002
214,a_0,"[0,1075-1,0000]",0.1075,1.68,0.1075
214,~a_7,"[0,0143-0,9069]",0.1075,1.70,0.1075
215,~a_2,"[0,2989-1,0000]",0.2989,3.71,0.2989
215,~a_7,"[0,2815-1,0000]",0.3317,3.69,0.2989
215,~a_8,"[0,1602-0,8613]",0.2989,3.84,0.2989
216,d_11,"[0,0120-1,0000]",0.0120,1.52,0.0120
216,~a_8,"[0,0111-0,9991]",0.0120,1.61,0.0120
217,a_5,"[0,0485-1,0000]",0.0576,0.81,0.0598
217,a_8,"[0,0040-0,9489]",0.0638,0.82,0.0598
218,d_19,"[0,0237-1,0000]",0.0237,0.51,0.0237
218,a_8,"[0,0237-1,0000]",0.0237,0.54,0.0237
218,~a_7,"[0,0030-1,0000]",0.0039,0.52,0.0237
219,d_15,"[0,0733-1,0000]",0.0733,1.80,0.0733
219,~a_7,"[0,0585-0,9852]",0.0733,2.02,0.0733
219,a_7,"[0,0148-0,9415]",0.0733,1.96,0.0733
220,d_12,"[0,0017-1,0000]",0.0017,2.89,0.0017
220,~a_7,"[0,0017-1,0000]",0.0017,2.91,0.0017
220,~a_8,"[0,0001-0,9994]",0.0007,3.04,0.0017
221,d_9,"[0,0739-1,0000]",0.0739,3.70,0.0739
222,~a_4,"[0,5323-1,0000]",0.5323,8.00,0.5323
222,a_7,"[0,5316-0,9992]",0.5323,8.07,0.5323
223,a_0,"[0,1807-1,0000]",0.1807,1.22,0.1807
223,~a_7,"[0,1807-1,0000]",0.1807,1.22,0.1807
223,a_7,"[0,0000-0,8193]",0.1807,1.23,0.1807
224,~d_11,"[1,2530-1,0000]",1.4589,0.38,1.2537
224,a_7,"[1,2537-1,0000]",1.3023,0.38,1.2537
225,a_3,"[0,0207-1,0000]",0.0254,1.01,0.0207
226,~a_2,"[0,4048-1,0000]",0.4531,2.55,0.4136
226,a_7,"[0,3338-0,9999]",0.3935,2.49,0.4136
226,a_8,"[0,0000-0,5864]",0.4136,2.60,0.4136
227,d_14,"[0,0529-1,0000]",0.0529,1.08,0.0529
228,a_5,"[0,0884-1,0000]",0.1262,1.08,0.2240
228,~a_8,"[0,0869-1,0000]",0.1170,1.08,0.2240
229,a_8,"[0,0064-0,9999]",0.0069,1.84,0.0134
230,d_15,"[0,1240-1,0000]",0.1240,1.52,0.1240
230,~a_9,"[0,1240-1,0000]",0.1240,1.53,0.1240
231,~d_13,"[0,0001-1,0000]",0.0001,1.59,0.0001
231,~a_9,"[0,0000-1,0000]",0.0000,1.63,0.0001
231,a_9,"[0,0000-1,0000]",0.0000,1.64,0.0001
232,d_13,"[0,0293-1,0000]",0.0293,1.82,0.0293
232,a_8,"[0,0151-0,9913]",0.0261,1.85,0.0293
232,a_7,"[0,0161-1,0000]",0.0173,1.93,0.0293
233,d_16,"[0,1392-1,0000]",0.1392,2.97,0.1392
234,~a_3,"[0,0221-1,0000]",0.0221,1.07,0.0221
235,a_6,"[0,3544-1,0000]",0.3544,0.53,0.3544
235,a_7,"[0,3521-0,9998]",0.3539,0.54,0.3544
236,~a_8,"[0,0000-0,9992]",0.0008,1.75,0.0008
237,~d_12,"[0,2776-1,0000]",0.2776,1.97,0.2776
239,~a_7,"[0,1291-1,0000]",0.1293,0.54,0.1306
240,d_15,"[0,0280-1,0000]",0.0280,1.06,0.0280
240,a_6,"[0,0280-1,0000]",0.0280,1.03,0.0280
240,a_9,"[0,0000-0,9720]",0.0280,1.08,0.0280
241,~a_9,"[0,1381-1,0000]",0.1410,0.93,0.1422
241,a_7,"[0,1415-0,9993]",0.1422,0.97,0.1422
242,a_9,"[1,3969-1,0000]",1.3969,3.15,1.3969
242,a_7,"[1,3864-0,9895]",1.3969,3.13,1.3969
243,d_15,"[0,1803-1,0000]",0.1952,2.42,0.3106
243,a_8,"[0,3104-1,0000]",0.3106,2.62,0.3106
244,d_9,"[1,2277-1,0000]",1.2277,0.73,1.2277
244,~a_6,"[1,2277-1,0000]",1.2277,0.72,1.2277
244,a_7,"[0,0233--0,2044]",1.2277,0.76,1.2277
245,d_13,"[0,0060-1,0000]",0.0065,2.45,0.0066
246,~a_0,"[0,2232-1,0000]",0.2232,2.27,0.2232
246,~a_8,"[0,2232-1,0000]",0.2232,2.31,0.2232
246,~a_7,"[0,2227-0,9995]",0.2232,2.35,0.2232
247,d_15,"[1,8180-1,0000]",1.8180,1.20,1.8180
247,a_6,"[0,1113-1,0000]",0.1137,1.19,1.8180
247,a_7,"[0,1127--0,7053]",1.8180,1.31,1.8180
248,d_11,"[0,2865-1,0000]",0.2865,0.61,0.2865
248,a_8,"[0,2493-1,0000]",0.2502,0.68,0.2865
248,a_7,"[0,0049-0,7293]",0.2816,0.64,0.2865
249,d_15,"[0,0730-1,0000]",0.0777,0.89,0.0747
249,~a_8,"[0,0730-0,9992]",0.0874,0.92,0.0747
249,a_8,"[0,0008-0,9270]",0.0874,0.92,0.0747
250,~a_1,"[0,0004-1,0000]",0.0004,3.08,0.0004
250,a_8,"[0,0004-1,0000]",0.0004,3.05,0.0004
250,a_9,"[0,0001-0,9997]",0.0004,3.12,0.0004
252,d_17,"[0,0334-1,0000]",0.0334,1.92,0.0334
253,~a_1,"[1,3790-1,0000]",1.4031,1.12,1.3812
253,~a_6,"[1,3468-1,0000]",1.7003,1.11,1.3812
253,~a_8,"[1,3468-1,0000]",1.7003,1.12,1.3812
254,a_3,"[0,2163-1,0000]",0.2163,1.79,0.2163
255,a_4,"[1,3881-1,0000]",1.3881,0.72,1.3881
255,a_7,"[1,3866-0,9986]",1.4744,0.74,1.3881
256,a_4,"[0,0002-1,0000]",0.0002,2.65,0.0002
256,~a_6,"[0,0002-1,0000]",0.0002,2.61,0.0002
256,a_7,"[0,0002-1,0000]",0.0002,2.74,0.0002
257,a_6,"[0,2092-1,0000]",0.2093,1.59,0.2092
257,a_8,"[0,1889-0,9797]",0.2221,1.58,0.2092
258,a_1,"[0,0003-1,0000]",0.0003,0.74,0.0003
258,a_6,"[0,0003-1,0000]",0.0003,0.73,0.0003
258,~a_7,"[0,0003-1,0000]",0.0003,0.77,0.0003
259,~a_5,"[1,4138-1,0000]",1.4138,1.30,1.4138
259,a_8,"[1,4131-0,9993]",1.4138,1.44,1.4138
260,d_15,"[0,1615-1,0000]",0.1615,1.98,0.1615
260,a_6,"[0,1615-1,0000]",0.1718,1.96,0.1615
261,d_11,"[0,1352-1,0000]",0.1352,1.14,0.1352
262,~a_9,"[0,1378-1,0000]",0.1378,1.12,0.1378
262,a_7,"[0,0000-0,8622]",0.1378,1.10,0.1378
263,~d_10,"[1,6892-1,0000]",1.6892,0.46,1.6892
263,~a_5,"[1,6189-1,0000]",1.7862,0.46,1.6892
263,a_7,"[1,6892-1,0000]",1.7016,0.46,1.6892
264,a_3,"[0,1261-1,0000]",0.1261,1.01,0.1261
264,~a_6,"[0,1261-1,0000]",0.1261,0.99,0.1261
264,~a_7,"[0,0051-0,8790]",0.1261,1.01,0.1261
265,d_12,"[0,0045-1,0000]",0.0045,4.06,0.0045
266,d_10,"[1,4476-1,0000]",1.4476,0.96,1.4476
266,a_7,"[1,4471-0,9995]",1.4485,0.99,1.4476
267,a_3,"[0,0292-1,0000]",0.0314,1.35,0.0294
267,a_8,"[0,0211-1,0000]",0.0222,1.37,0.0294
267,a_7,"[0,0004-0,9712]",0.0314,1.39,0.0294
268,d_16,"[0,0195-1,0000]",0.0195,2.57,0.0195
268,a_5,"[0,0195-1,0000]",0.0195,2.55,0.0195
268,~a_7,"[0,0106-0,9957]",0.0155,2.57,0.0195
269,a_4,"[0,0073-1,0000]",0.0073,1.81,0.0073
269,a_7,"[0,0073-1,0000]",0.0073,1.89,0.0073
270,a_6,"[0,2637-1,0000]",0.2848,0.25,0.2997
270,~a_9,"[0,2107-0,9110]",0.3154,0.25,0.2997
272,a_3,"[0,3568-1,0000]",0.3901,0.76,0.3571
272,a_7,"[0,2861-0,9293]",0.3901,0.84,0.3571
272,a_8,"[0,0005-0,7118]",0.3416,0.76,0.3571
273,~d_13,"[1,3582-1,0000]",1.3582,0.38,1.3582
273,a_5,"[1,3582-1,0000]",1.3582,0.37,1.3582
273,~a_8,"[1,3572-0,9999]",1.3664,0.41,1.3582
274,~a_9,"[0,1668-1,0000]",0.1668,4.72,0.1668
274,a_9,"[0,0000-0,8332]",0.1668,4.73,0.1668
275,~d_14,"[0,1709-1,0000]",0.1709,0.63,0.1717
276,a_4,"[0,0997-1,0000]",0.0997,1.60,0.0997
276,a_6,"[0,0997-1,0000]",0.1137,1.58,0.0997
276,a_7,"[0,0063-0,9143]",0.1228,1.59,0.0997
277,a_0,"[0,0066-1,0000]",0.0066,0.76,0.0066
278,d_11,"[1,3367-1,0000]",1.3431,1.49,1.3368
279,d_12,"[0,2039-1,0000]",0.2039,1.90,0.2039
279,a_5,"[0,2039-1,0000]",0.2039,1.86,0.2039
279,a_8,"[0,1967-0,9996]",0.2096,1.91,0.2039
280,d_18,"[0,0007-1,0000]",0.0007,0.92,0.0007
280,~a_6,"[0,0007-1,0000]",0.0007,0.92,0.0007
282,a_8,"[0,0284-1,0000]",0.0284,0.95,0.0284
282,a_6,"[0,0284-1,0000]",0.0284,0.95,0.0284
282,a_9,"[0,0284-1,0000]",0.0284,0.97,0.0284
283,a_6,"[0,0104-1,0000]",0.0104,3.08,0.0104
284,d_12,"[0,0046-1,0000]",0.0046,0.53,0.0046
284,a_7,"[0,0046-1,0000]",0.0046,0.54,0.0046
284,~a_8,"[0,0000-0,9954]",0.0046,0.55,0.0046
285,d_18,"[0,1263-1,0000]",0.1263,1.39,0.1263
285,~a_9,"[0,0004-0,8871]",0.1160,1.53,0.1263
286,a_5,"[0,0159-1,0000]",0.0162,0.50,0.0208
286,a_8,"[0,0049-0,9841]",0.0208,0.51,0.0208
287,a_2,"[1,7086-1,0000]",1.7086,1.01,1.7086
287,a_5,"[1,7086-1,0000]",1.7086,0.99,1.7086
287,a_7,"[0,1539--0,5547]",1.7086,1.02,1.7086
288,d_12,"[0,1185-1,0000]",0.1185,0.34,0.1185
288,a_6,"[0,1185-1,0000]",0.1185,0.33,0.1185
288,a_7,"[0,0000-0,8815]",0.1185,0.33,0.1185
289,a_3,"[0,0075-1,0000]",0.0075,0.97,0.0075
289,a_8,"[0,0072-1,0000]",0.0072,1.01,0.0075
289,~a_7,"[0,0004-0,9928]",0.0075,0.97,0.0075
290,~a_3,"[0,0106-1,0000]",0.0109,2.16,0.0165
290,~a_7,"[0,0106-1,0000]",0.0109,2.13,0.0165
291,a_5,"[0,0704-1,0000]",0.0727,1.69,0.1188
291,a_9,"[0,0000-0,8812]",0.1188,1.71,0.1188
292,~a_3,"[0,0045-1,0000]",0.0045,3.01,0.0045
292,a_7,"[0,0045-0,9999]",0.0045,3.09,0.0045
292,~a_7,"[0,0001-0,9955]",0.0045,3.07,0.0045
293,~a_8,"[0,0000-0,9883]",0.0117,1.16,0.0117
294,a_3,"[0,2371-1,0000]",0.2371,0.97,0.2371
294,~a_8,"[0,2307-1,0000]",0.2497,1.03,0.2371
295,a_9,"[0,0688-1,0000]",0.0688,0.50,0.0688
295,~a_7,"[0,0164-0,9529]",0.0658,0.52,0.0688
296,d_19,"[0,0835-1,0000]",0.0835,4.02,0.0835
296,a_7,"[0,0000-0,9165]",0.0838,4.17,0.0835
297,d_14,"[1,5785-1,0000]",1.6716,1.01,1.5797
297,a_6,"[1,5797-1,0000]",1.5797,0.99,1.5797
297,a_8,"[0,1482--0,4315]",1.5797,1.03,1.5797
298,a_0,"[0,1461-1,0000]",0.1461,0.17,0.1461
298,a_7,"[0,0048-0,8587]",0.1461,0.18,0.1461
299,d_14,"[0,2204-1,0000]",0.2204,2.65,0.2353
299,~a_8,"[0,0687-0,8347]",0.2342,2.69,0.2353
