Prog,Lit,Intervalo,Metric,Time,Mass
216,a_1,"[0,0278-1,0000]",0.0305,9.19,0.0302
216,a_11,"[0,0096-1,0000]",0.0099,9.22,0.0302
217,d_41,"[0,0438-1,0000]",0.0439,9.37,0.0444
217,a_21,"[0,0375-0,9942]",0.0440,9.69,0.0444
218,d_58,"[0,0227-1,0000]",0.0237,9.05,0.0228
219,d_57,"[0,1108-1,0000]",0.1215,8.95,0.1141
220,d_63,"[0,0131-1,0000]",0.0140,9.06,0.0156
221,d_56,"[0,0565-1,0000]",0.0620,9.19,0.0603
222,~d_45,"[0,0142-1,0000]",0.0143,9.23,0.0164
224,a_11,"[0,0926-1,0000]",0.0958,9.13,0.0928
224,~a_16,"[0,0000-0,9387]",0.0661,9.63,0.0928
226,d_58,"[0,0171-1,0000]",0.0178,9.16,0.0205
226,a_19,"[0,0124-0,9954]",0.0185,9.29,0.0205
227,~a_7,"[0,0017-1,0000]",0.0018,9.03,0.0060
228,~a_18,"[0,0036-0,9924]",0.0141,9.91,0.0454
228,a_15,"[0,0002-0,9609]",0.0403,9.88,0.0454
229,a_10,"[0,0158-1,0000]",0.0180,9.14,0.0187
231,a_2,"[0,0655-1,0000]",0.0668,9.21,0.0658
232,d_51,"[0,0790-1,0000]",0.0823,9.12,0.0809
232,~a_10,"[0,0781-1,0000]",0.0820,9.04,0.0809
232,~a_17,"[0,0714-1,0000]",0.0804,9.18,0.0809
233,~d_58,"[0,0146-1,0000]",0.0146,9.02,0.0146
233,a_17,"[0,0107-0,9964]",0.0148,9.46,0.0146
234,d_54,"[0,0308-1,0000]",0.0325,9.01,0.0709
235,a_19,"[0,0140-1,0000]",0.0180,9.24,0.0323
236,~d_52,"[0,0128-1,0000]",0.0151,9.06,0.0145
236,~a_10,"[0,0109-1,0000]",0.0120,9.07,0.0145
236,a_16,"[0,0040-0,9907]",0.0148,9.31,0.0145
237,a_2,"[0,0059-1,0000]",0.0063,8.79,0.0080
239,~a_18,"[0,0000-0,9554]",0.0672,8.81,0.0569
240,d_42,"[0,0482-1,0000]",0.0488,8.94,0.0486
241,a_5,"[0,6109-1,0000]",0.7923,9.05,0.6164
243,a_19,"[0,0019-1,0000]",0.0023,9.18,0.0067
244,d_57,"[0,0458-1,0000]",0.0505,8.97,0.0475
247,a_3,"[0,0044-1,0000]",0.0054,8.83,0.0235
249,a_18,"[0,0266-0,9517]",0.0837,9.10,0.0785
251,a_7,"[0,0054-1,0000]",0.0058,8.93,0.0060
252,d_28,"[0,0472-1,0000]",0.0476,9.08,0.0475
252,~a_15,"[0,0000-0,9622]",0.0466,9.26,0.0475
252,~a_18,"[0,0387-0,9984]",0.0513,9.15,0.0475
253,~d_52,"[0,0177-1,0000]",0.0181,8.99,0.0189
255,d_57,"[0,0125-1,0000]",0.0127,8.99,0.0127
