Prog,Lit,Intervalo,Metric,Time,Mass
208,a_7,"[0,1472-0,9997]",0.1475,13.57,0.1475
209,a_2,"[0,1089-1,0000]",0.1089,4.95,0.1089
209,a_9,"[0,0003-0,8914]",0.1089,5.29,0.1089
211,a_6,"[0,0467-1,0000]",0.0478,15.29,0.0534
211,~a_7,"[0,0000-0,9516]",0.0511,16.25,0.0534
212,a_1,"[0,5347-1,0000]",0.5347,6.07,0.5347
212,a_7,"[0,5301-0,9994]",0.5351,6.29,0.5347
213,~a_2,"[0,5304-1,0000]",0.5304,11.31,0.5304
213,a_5,"[0,5304-1,0000]",0.5304,11.35,0.5304
213,~a_7,"[0,0000-0,4699]",0.5308,12.50,0.5304
214,~a_8,"[0,2185-1,0000]",0.2185,23.23,0.2185
214,a_5,"[0,2157-1,0000]",0.2168,23.10,0.2185
214,a_9,"[0,0007-0,7822]",0.2185,24.24,0.2185
216,~a_7,"[0,0003-0,9449]",0.0587,10.65,0.0571
217,d_13,"[0,0906-1,0000]",0.0946,10.92,0.0944
217,a_8,"[0,0906-0,9961]",0.0944,11.03,0.0944
217,a_9,"[0,0807-0,9863]",0.0944,10.97,0.0944
218,d_9,"[0,1305-1,0000]",0.1305,14.69,0.1305
218,a_6,"[0,0855-1,0000]",0.1027,14.78,0.1305
218,~a_8,"[0,0431-0,9161]",0.1360,15.76,0.1305
219,a_5,"[0,0943-1,0000]",0.0943,6.53,0.0943
219,~a_8,"[0,0007-0,9064]",0.0943,6.67,0.0943
220,d_15,"[0,0978-1,0000]",0.0978,36.42,0.0978
220,a_8,"[0,0958-1,0000]",0.0965,37.51,0.0978
220,a_7,"[0,0000-0,9022]",0.0978,37.74,0.0978
221,d_9,"[0,0987-1,0000]",0.0987,16.84,0.0987
221,~a_8,"[0,0589-0,9840]",0.0897,16.76,0.0987
222,~d_16,"[0,1419-1,0000]",0.1419,9.12,0.1419
222,~a_8,"[0,0000-0,8581]",0.1419,9.59,0.1419
223,~a_2,"[0,5593-1,0000]",0.5593,6.73,0.5593
224,a_6,"[0,4729-1,0000]",0.4729,0.58,0.4729
224,a_7,"[0,4729-1,0000]",0.4729,0.56,0.4729
225,d_17,"[0,1356-1,0000]",0.1356,17.19,0.1356
225,a_6,"[0,1341-1,0000]",0.1352,17.16,0.1356
225,a_7,"[0,1160-0,9983]",0.1213,18.03,0.1356
226,~a_2,"[0,4937-1,0000]",0.4974,43.58,0.4945
226,a_5,"[0,4945-1,0000]",0.4945,43.71,0.4945
226,a_7,"[0,4929-1,0000]",0.4978,44.21,0.4945
227,a_7,"[0,0000-0,8887]",0.1113,20.53,0.1113
229,~d_16,"[0,0641-1,0000]",0.0641,15.94,0.0641
229,a_8,"[0,0536-1,0000]",0.0615,16.20,0.0641
229,~a_7,"[0,0002-0,9360]",0.0641,16.46,0.0641
230,d_14,"[0,1784-1,0000]",0.1784,31.48,0.1784
231,d_10,"[0,0313-1,0000]",0.0345,27.26,0.0565
231,~a_9,"[0,0049-0,9495]",0.0574,27.75,0.0565
232,a_4,"[0,1292-1,0000]",0.1292,23.89,0.1292
233,d_17,"[0,1627-1,0000]",0.1659,17.39,0.1643
233,a_7,"[0,1643-1,0000]",0.1643,18.53,0.1643
234,~d_15,"[0,1120-1,0000]",0.1120,4.44,0.1120
234,~a_6,"[0,1120-1,0000]",0.1120,4.52,0.1120
235,d_11,"[0,0973-1,0000]",0.0973,10.29,0.0973
235,a_7,"[0,0402-0,9428]",0.0973,10.77,0.0973
236,~d_10,"[0,0776-1,0000]",0.0776,20.44,0.0776
236,a_7,"[0,0008-0,9232]",0.0776,21.78,0.0776
236,~a_7,"[0,0768-0,9992]",0.0776,21.64,0.0776
237,a_8,"[0,4992-1,0000]",0.5482,5.29,0.5050
237,~a_7,"[0,4990-1,0000]",0.5523,5.50,0.5050
238,d_11,"[0,0712-1,0000]",0.0712,4.13,0.0712
238,~a_8,"[0,0056-0,9395]",0.0705,4.23,0.0712
239,~d_12,"[0,0462-1,0000]",0.0462,10.27,0.0462
240,d_13,"[0,1208-1,0000]",0.1457,4.19,0.1762
240,~a_9,"[0,1631-0,9869]",0.1762,4.60,0.1762
240,a_9,"[0,0131-0,8369]",0.1762,4.59,0.1762
241,~a_2,"[0,0853-1,0000]",0.0853,9.30,0.0853
241,~a_5,"[0,0853-1,0000]",0.0853,9.28,0.0853
241,a_7,"[0,0558-0,9707]",0.0856,9.62,0.0853
242,d_10,"[0,1778-1,0000]",0.1793,43.88,0.1827
242,~a_7,"[0,1508-0,9726]",0.1795,44.63,0.1827
242,a_8,"[0,1772-1,0000]",0.1817,45.23,0.1827
244,~a_8,"[0,1119-0,9904]",0.1221,6.86,0.1221
244,a_7,"[0,1113-0,9896]",0.1221,6.69,0.1221
245,d_15,"[0,0829-1,0000]",0.0829,9.28,0.0829
245,a_6,"[0,0495-1,0000]",0.0524,9.17,0.0829
245,a_8,"[0,0775-0,9958]",0.0867,9.32,0.0829
246,~a_6,"[0,5132-1,0000]",0.5132,24.59,0.5132
247,d_17,"[0,1103-1,0000]",0.1103,8.36,0.1103
247,a_5,"[0,0951-1,0000]",0.1031,8.36,0.1103
247,a_9,"[0,0853-0,9903]",0.1031,8.52,0.1103
248,d_14,"[0,1304-1,0000]",0.1304,8.21,0.1304
248,~a_5,"[0,0797-1,0000]",0.0976,8.13,0.1304
248,~a_8,"[0,0000-0,8696]",0.1305,8.26,0.1304
249,~a_8,"[0,0580-1,0000]",0.0580,14.64,0.0580
250,~a_1,"[0,1429-1,0000]",0.1429,1.67,0.1429
250,a_5,"[0,1429-1,0000]",0.1429,1.63,0.1429
250,~a_9,"[0,0036-0,8618]",0.1435,1.80,0.1429
251,d_14,"[0,0696-1,0000]",0.0702,11.80,0.0709
251,~a_6,"[0,0589-1,0000]",0.0641,11.88,0.0709
251,~a_7,"[0,0588-0,9998]",0.0641,12.18,0.0709
252,d_10,"[0,1497-1,0000]",0.1571,24.51,0.1796
253,~a_7,"[0,5462-0,9998]",0.5464,22.54,0.5464
254,d_10,"[0,1851-1,0000]",0.1851,12.22,0.1851
254,~a_7,"[0,0075-0,8680]",0.1522,12.57,0.1851
254,a_9,"[0,0020-0,8169]",0.1851,12.81,0.1851
255,d_16,"[0,0842-1,0000]",0.0920,10.11,0.0946
255,a_5,"[0,0946-1,0000]",0.0946,10.15,0.0946
255,~a_7,"[0,0093-0,9147]",0.0946,10.35,0.0946
257,~d_10,"[0,5175-1,0000]",0.5804,6.72,0.5860
257,~a_7,"[0,0018-0,4159]",0.5860,6.99,0.5860
258,~d_19,"[0,1205-1,0000]",0.1287,20.78,0.1638
259,d_16,"[0,1366-1,0000]",0.1366,22.56,0.1366
260,d_15,"[0,5191-1,0000]",0.5235,14.80,0.5198
260,a_6,"[0,5198-1,0000]",0.5198,14.80,0.5198
260,a_9,"[0,4782-0,9584]",0.5198,15.41,0.5198
261,~a_8,"[0,0076-0,9577]",0.0534,2.53,0.0566
261,~a_7,"[0,0315-0,9816]",0.0534,2.51,0.0566
262,d_11,"[0,0717-1,0000]",0.0730,6.76,0.0733
262,a_7,"[0,0000-0,9267]",0.0733,7.36,0.0733
265,a_4,"[0,4222-1,0000]",0.4307,3.47,0.4242
265,~a_7,"[0,0012-0,5771]",0.4242,3.64,0.4242
265,a_8,"[0,0000-0,5831]",0.4360,3.83,0.4242
266,~d_16,"[0,0864-1,0000]",0.0864,10.13,0.0864
266,a_5,"[0,0864-1,0000]",0.0864,10.18,0.0864
267,d_14,"[0,1074-1,0000]",0.1074,4.10,0.1074
267,a_8,"[0,1070-0,9996]",0.1074,4.42,0.1074
267,~a_7,"[0,1028-0,9954]",0.1074,4.30,0.1074
268,a_4,"[0,4635-1,0000]",0.5470,11.91,0.4904
268,a_5,"[0,4902-1,0000]",0.4907,11.89,0.4904
268,a_8,"[0,4855-0,9951]",0.4904,12.48,0.4904
269,~a_7,"[0,0840-0,9891]",0.0949,10.75,0.0949
270,~a_0,"[0,0947-1,0000]",0.1039,4.67,0.1061
270,a_7,"[0,1061-1,0000]",0.1061,4.72,0.1061
271,a_1,"[0,0882-1,0000]",0.0882,21.53,0.0882
271,a_8,"[0,0042-0,9405]",0.0705,22.69,0.0882
271,~a_8,"[0,0595-0,9958]",0.0705,22.69,0.0882
272,d_13,"[0,4914-1,0000]",0.4914,8.30,0.4914
272,a_5,"[0,4403-1,0000]",0.5685,8.22,0.4914
272,a_8,"[0,4889-1,0000]",0.4956,8.39,0.4914
273,d_16,"[0,0791-1,0000]",0.0791,3.77,0.0791
273,~a_8,"[0,0019-0,9268]",0.0787,3.82,0.0791
274,a_8,"[0,5938-1,0000]",0.7410,12.37,0.6604
274,~a_6,"[0,6604-1,0000]",0.6604,12.39,0.6604
274,a_7,"[0,0020-0,4082]",0.7410,12.61,0.6604
275,a_9,"[0,1254-1,0000]",0.1274,36.60,0.1267
275,~a_7,"[0,0706-0,9998]",0.0969,37.03,0.1267
275,~a_8,"[0,0000-0,8747]",0.1274,37.26,0.1267
276,d_17,"[0,0802-1,0000]",0.0850,15.42,0.0882
276,a_6,"[0,0374-1,0000]",0.0473,15.28,0.0882
276,a_7,"[0,0582-0,9918]",0.0823,15.78,0.0882
277,a_1,"[0,1510-1,0000]",0.1510,1.74,0.1510
277,a_8,"[0,0958-0,9471]",0.1519,1.84,0.1510
278,d_17,"[0,4321-1,0000]",0.4321,8.25,0.4321
278,~a_8,"[0,0163-0,5842]",0.4321,8.59,0.4321
278,a_7,"[0,0004-0,5749]",0.4554,9.25,0.4321
279,~a_4,"[0,0986-1,0000]",0.1078,48.85,0.1009
279,a_6,"[0,1009-1,0000]",0.1009,48.80,0.1009
279,a_8,"[0,1009-1,0000]",0.1009,51.15,0.1009
280,d_18,"[0,2029-1,0000]",0.2202,22.48,0.2240
280,~a_7,"[0,2240-1,0000]",0.2240,22.72,0.2240
281,a_0,"[0,1167-1,0000]",0.1167,4.28,0.1167
281,a_9,"[0,1129-1,0000]",0.1181,4.31,0.1167
281,~a_9,"[0,0000-0,8871]",0.1181,4.41,0.1167
282,a_0,"[0,0690-1,0000]",0.0690,19.60,0.0690
282,a_6,"[0,0690-1,0000]",0.0690,19.63,0.0690
283,~d_12,"[0,1050-1,0000]",0.1050,53.08,0.1050
283,a_8,"[0,0966-0,9964]",0.1040,56.09,0.1050
283,~a_8,"[0,0036-0,9034]",0.1040,55.99,0.1050
284,a_2,"[0,5783-1,0000]",0.5837,11.57,0.5790
285,a_0,"[0,0852-1,0000]",0.0852,29.32,0.0852
286,~a_2,"[0,1332-1,0000]",0.1417,6.12,0.1389
286,~a_8,"[0,1137-0,9769]",0.1379,6.25,0.1389
286,a_7,"[0,0555-0,9205]",0.1424,6.29,0.1389
287,d_14,"[0,5427-1,0000]",0.5427,8.53,0.5427
287,a_8,"[0,0028-0,4600]",0.5427,9.08,0.5427
288,d_14,"[0,1024-1,0000]",0.1024,2.07,0.1024
288,a_5,"[0,1024-1,0000]",0.1024,2.05,0.1024
288,~a_8,"[0,0390-0,9366]",0.1024,2.15,0.1024
289,d_13,"[0,0866-1,0000]",0.0866,2.64,0.0866
289,a_7,"[0,0852-1,0000]",0.0876,2.82,0.0866
290,d_12,"[0,1665-1,0000]",0.1665,23.03,0.1665
290,a_7,"[0,0014-0,8349]",0.1665,23.85,0.1665
291,a_4,"[0,0685-1,0000]",0.0685,5.53,0.0685
291,~a_9,"[0,0245-0,9561]",0.0685,5.69,0.0685
291,a_7,"[0,0027-0,9512]",0.0610,5.67,0.0685
292,~a_1,"[0,1341-1,0000]",0.1341,13.00,0.1341
292,~a_7,"[0,1134-0,9920]",0.1346,13.05,0.1341
293,a_6,"[0,1520-1,0000]",0.1520,10.90,0.1520
293,a_7,"[0,0874-0,9375]",0.1549,10.91,0.1520
294,d_10,"[0,0680-1,0000]",0.0680,6.39,0.0680
294,a_7,"[0,0680-1,0000]",0.0680,6.39,0.0680
295,a_8,"[0,1339-1,0000]",0.1388,2.86,0.1355
295,~a_7,"[0,0912-0,9557]",0.1355,3.04,0.1355
296,~a_5,"[0,4047-1,0000]",0.5009,29.78,0.4166
297,a_3,"[0,0904-1,0000]",0.0904,8.33,0.0904
297,a_8,"[0,0869-0,9968]",0.0904,8.70,0.0904
298,d_11,"[0,1121-1,0000]",0.1121,0.59,0.1121
298,~a_6,"[0,1121-1,0000]",0.1121,0.59,0.1121
298,~a_7,"[0,0000-0,8882]",0.1120,0.65,0.1121
299,a_3,"[0,1314-1,0000]",0.1326,11.03,0.1319
