Prog,Lit,Intervalo,Metric,Time,Mass
91,~a_6,"[0,4609-1,0000]",0.8744,911.35,0.8595
92,d_12,"[0,6865-1,0000]",0.8916,51.66,0.8693
94,~d_9,"[0,5124-1,0000]",0.9013,361.90,0.8784
94,~a_7,"[0,8784-1,0000]",0.8784,362.63,0.8784
94,a_7,"[0,0000-0,1216]",0.8784,362.45,0.8784
95,d_12,"[0,6801-1,0000]",0.8925,110.78,0.8679
95,~a_8,"[0,5424-0,9960]",0.8916,110.69,0.8679
95,a_8,"[0,0040-0,4576]",0.8916,111.58,0.8679
96,~d_16,"[0,5241-1,0000]",0.7794,112.60,0.7523
97,a_5,"[0,7493-1,0000]",0.8865,113.10,0.8564
97,a_8,"[0,3778-0,6285]",0.8865,113.89,0.8564
98,d_17,"[0,6977-1,0000]",0.8337,112.30,0.8037
98,~a_6,"[0,4420-1,0000]",0.8083,112.19,0.8037
98,~a_7,"[0,0826-0,6405]",0.8083,113.33,0.8037
100,a_5,"[0,7493-1,0000]",0.8515,378.28,0.8244
100,a_8,"[0,3583-0,6090]",0.8515,380.22,0.8244
101,a_1,"[0,5326-1,0000]",0.8348,14.10,0.8000
101,~a_8,"[0,4440-0,8141]",0.8288,14.28,0.8000
102,a_3,"[0,6399-1,0000]",0.8765,954.71,0.8546
103,d_11,"[0,8395-1,0000]",0.8655,193.33,0.8535
103,~a_8,"[0,2961-0,7489]",0.8685,193.86,0.8535
103,a_7,"[0,1651-0,6180]",0.8685,194.20,0.8535
104,a_0,"[0,5970-1,0000]",0.8800,174.35,0.8664
104,a_5,"[0,5878-1,0000]",0.8869,174.98,0.8664
104,a_7,"[0,5878-0,9908]",0.8800,175.52,0.8664
105,a_4,"[0,5782-1,0000]",0.9326,473.15,0.9289
105,a_8,"[0,3582-0,8661]",0.9391,478.07,0.9289
105,~a_8,"[0,1339-0,6418]",0.9391,477.54,0.9289
107,~a_5,"[0,7240-1,0000]",0.9282,104.83,0.9134
107,a_8,"[0,0000-0,2760]",0.9282,104.95,0.9134
108,d_9,"[0,6028-1,0000]",0.9274,402.30,0.9179
109,a_0,"[0,9264-1,0000]",0.9264,26.97,0.9264
109,~a_8,"[0,0000-0,0736]",0.9264,27.56,0.9264
110,a_2,"[0,8132-1,0000]",0.8132,719.09,0.8132
110,~a_7,"[0,4235-0,8311]",0.8467,720.45,0.8132
110,a_8,"[0,2011-0,6087]",0.8467,722.22,0.8132
111,d_11,"[0,6311-1,0000]",0.8717,110.21,0.8634
111,a_7,"[0,3210-0,7154]",0.8778,111.22,0.8634
111,a_9,"[0,5059-0,8954]",0.8625,112.21,0.8634
112,d_11,"[0,8824-1,0000]",0.9202,42.10,0.9129
113,~d_11,"[0,8656-1,0000]",0.9308,40.52,0.9151
113,~a_8,"[0,5189-0,8955]",0.9358,40.90,0.9151
113,a_8,"[0,1045-0,4811]",0.9358,41.17,0.9151
115,a_4,"[0,6849-1,0000]",0.8245,202.31,0.8188
115,a_8,"[0,5157-0,8555]",0.8464,203.58,0.8188
115,~a_7,"[0,6016-0,9414]",0.8464,203.41,0.8188
116,d_9,"[0,4783-1,0000]",0.9050,332.29,0.9095
118,~a_8,"[0,6721-0,8222]",0.8672,52.50,0.8575
119,~a_3,"[0,5084-1,0000]",0.9226,52.69,0.9164
119,a_8,"[0,2834-0,8251]",0.9121,52.97,0.9164
119,~a_7,"[0,3351-0,5198]",0.9371,52.71,0.9164
120,a_3,"[0,4996-1,0000]",0.8849,178.26,0.8646
121,a_4,"[0,6951-1,0000]",0.9146,102.57,0.8868
121,a_7,"[0,2977-0,5275]",0.9058,102.81,0.8868
121,~a_7,"[0,4725-0,7023]",0.9058,103.14,0.8868
122,d_11,"[0,8234-1,0000]",0.8488,52.94,0.8350
122,~a_8,"[0,0391-0,6085]",0.8391,53.82,0.8350
