Prog,Lit,Intervalo,Metric,Time,Mass
76,a_8,"[0,0305-1,0000]",0.0305,29.57,0.0305
77,a_1,"[0,0269-1,0000]",0.0306,17.37,0.0307
77,a_6,"[0,0306-1,0000]",0.0308,17.22,0.0307
77,~a_9,"[0,0020-0,9828]",0.0221,19.47,0.0307
78,~d_14,"[0,1425-1,0000]",0.1425,11.42,0.1425
78,~a_7,"[0,1196-1,0000]",0.1308,11.40,0.1425
78,~a_8,"[0,1167-0,9758]",0.1439,11.88,0.1425
79,a_6,"[0,4835-1,0000]",0.5372,11.98,0.4876
79,~a_8,"[0,0000-0,5125]",0.4876,13.08,0.4876
80,a_7,"[0,0031-0,9712]",0.0409,28.03,0.0504
81,~d_16,"[0,0356-1,0000]",0.0443,13.32,0.0750
82,~a_1,"[0,0242-1,0000]",0.0242,5.87,0.0242
82,a_5,"[0,0233-1,0000]",0.0237,6.07,0.0242
82,~a_7,"[0,0017-0,9778]",0.0240,6.51,0.0242
83,a_7,"[0,0077-0,9263]",0.0814,8.05,0.0815
84,a_3,"[0,0820-1,0000]",0.0820,15.70,0.0820
84,~a_7,"[0,0003-0,9227]",0.0793,16.50,0.0820
85,d_17,"[0,0600-1,0000]",0.0600,49.91,0.0600
85,a_8,"[0,0011-0,9516]",0.0623,51.25,0.0600
86,d_10,"[0,0880-1,0000]",0.0927,28.16,0.0896
86,~a_7,"[0,0896-1,0000]",0.0896,29.27,0.0896
86,a_7,"[0,0000-0,9104]",0.0896,29.74,0.0896
87,a_7,"[0,4019-1,0000]",0.4059,12.06,0.4042
87,~a_7,"[0,0000-0,5981]",0.4059,12.35,0.4042
88,~a_1,"[0,0079-1,0000]",0.0079,21.78,0.0079
88,a_5,"[0,0079-1,0000]",0.0079,21.65,0.0079
88,~a_7,"[0,0000-0,9921]",0.0079,22.30,0.0079
89,d_10,"[0,0291-1,0000]",0.0293,10.54,0.0295
89,a_6,"[0,0206-1,0000]",0.0276,10.64,0.0295
89,a_8,"[0,0000-0,9794]",0.0276,10.82,0.0295
90,~a_8,"[0,0208-0,9906]",0.0302,9.47,0.0302
91,a_9,"[0,0210-0,9987]",0.0256,34.37,0.0269
91,a_7,"[0,0248-0,9979]",0.0269,35.54,0.0269
92,a_0,"[0,0764-1,0000]",0.0764,6.15,0.0764
92,~a_8,"[0,0135-1,0000]",0.0182,6.08,0.0764
93,a_0,"[0,0327-1,0000]",0.0327,16.72,0.0327
93,~a_8,"[0,0000-0,9675]",0.0329,16.97,0.0327
94,a_3,"[0,0672-1,0000]",0.0672,18.45,0.0672
95,d_13,"[0,0630-1,0000]",0.0691,8.59,0.0652
96,~d_17,"[0,0689-1,0000]",0.0689,9.96,0.0689
96,~a_5,"[0,0689-1,0000]",0.0689,9.91,0.0689
96,a_8,"[0,0001-0,9312]",0.0689,10.19,0.0689
97,a_4,"[0,0860-1,0000]",0.0860,3.34,0.0860
98,d_17,"[0,0681-1,0000]",0.0681,4.15,0.0681
98,a_7,"[0,0618-1,0000]",0.0675,4.68,0.0681
98,a_8,"[0,0609-0,9991]",0.0675,4.38,0.0681
99,~a_7,"[0,0686-0,9933]",0.0810,11.16,0.0770
99,a_8,"[0,0675-0,9905]",0.0770,11.55,0.0770
100,d_14,"[0,5133-1,0000]",0.5133,13.59,0.5133
101,a_7,"[0,0265-1,0000]",0.0265,3.33,0.0265
101,~a_8,"[0,0000-0,9735]",0.0265,3.42,0.0265
102,~a_2,"[0,1561-1,0000]",0.1561,15.91,0.1561
103,a_1,"[0,0724-1,0000]",0.0889,7.87,0.1277
104,d_17,"[0,0679-1,0000]",0.0679,15.96,0.0679
105,~d_15,"[0,1878-1,0000]",0.1878,61.27,0.1878
105,~a_6,"[0,1877-1,0000]",0.1884,61.07,0.1878
106,~a_8,"[0,0833-1,0000]",0.0833,7.63,0.0833
106,~a_7,"[0,0330-0,9497]",0.0833,7.88,0.0833
107,a_4,"[0,0101-1,0000]",0.0101,10.84,0.0101
107,~a_8,"[0,0084-1,0000]",0.0088,10.71,0.0101
107,a_8,"[0,0000-0,9916]",0.0088,10.74,0.0101
108,a_3,"[0,3706-1,0000]",0.3870,29.88,0.3742
110,~a_4,"[0,0213-1,0000]",0.0248,19.74,0.0252
