Prog,Lit,Intervalo,Metric,Time,Mass
182,a_7,"[0,5870-1,0000]",0.9381,1.17,0.8786
183,d_12,"[0,7816-1,0000]",0.8933,1.14,0.8871
184,a_8,"[0,9000-1,0000]",0.9688,0.42,0.9533
186,a_8,"[0,0542-0,2217]",0.9585,0.66,0.9428
186,a_7,"[0,2103-0,2884]",0.9552,0.70,0.9428
187,d_14,"[0,8727-1,0000]",0.9347,0.78,0.9244
189,d_14,"[0,9219-1,0000]",0.9223,0.81,0.9220
191,d_12,"[0,9304-1,0000]",0.9304,0.66,0.9304
191,a_5,"[0,8314-1,0000]",0.9473,0.65,0.9304
191,~a_7,"[0,8856-0,9551]",0.9377,0.64,0.9304
192,a_3,"[0,8366-1,0000]",0.8895,1.31,0.8764
193,~a_7,"[0,0475-0,3210]",0.9537,0.70,0.8941
194,d_12,"[0,8207-1,0000]",0.9236,0.83,0.9060
194,~a_8,"[0,0000-0,3502]",0.9561,0.87,0.9060
195,~d_12,"[0,9209-1,0000]",0.9586,0.51,0.9515
195,a_7,"[0,0587-0,2226]",0.9730,0.53,0.9515
198,~a_5,"[0,7111-1,0000]",0.9246,0.84,0.8940
198,a_8,"[0,0168-0,3057]",0.9235,0.80,0.8940
199,d_15,"[0,7729-1,0000]",0.9314,1.03,0.8870
200,d_17,"[0,8407-1,0000]",0.9554,0.57,0.9436
201,d_20,"[0,8107-1,0000]",0.9407,0.95,0.9260
202,a_3,"[0,9094-1,0000]",0.9151,0.40,0.9137
204,a_4,"[0,8737-1,0000]",0.8798,1.12,0.8741
204,a_6,"[0,5984-1,0000]",0.9635,1.10,0.8741
205,a_8,"[0,8803-1,0000]",0.9180,0.88,0.9120
205,a_9,"[0,8340-0,9953]",0.9118,0.95,0.9120
206,a_1,"[0,9422-1,0000]",0.9441,0.56,0.9422
206,a_8,"[0,8997-0,9975]",0.9527,0.61,0.9422
208,a_7,"[0,8917-0,9738]",0.9286,0.44,0.9179
208,~a_8,"[0,8559-0,9823]",0.9365,0.46,0.9179
210,d_18,"[0,9190-1,0000]",0.9239,0.76,0.9216
211,a_4,"[0,8886-1,0000]",0.9042,0.99,0.9019
211,~a_9,"[0,0909-0,2924]",0.9271,1.07,0.9019
212,a_2,"[0,8620-1,0000]",0.8764,0.76,0.8689
212,a_8,"[0,7808-0,9617]",0.8813,0.76,0.8689
213,~d_9,"[0,8442-1,0000]",0.9175,1.01,0.9148
213,~a_6,"[0,8724-1,0000]",0.9331,0.97,0.9148
214,~a_9,"[0,7301-0,8152]",0.9258,0.76,0.9201
214,a_7,"[0,7784-0,8582]",0.9245,0.74,0.9201
215,a_7,"[0,0946-0,2676]",0.9531,0.77,0.9268
216,d_19,"[0,8356-1,0000]",0.9153,0.67,0.8977
217,d_12,"[0,9256-1,0000]",0.9639,0.38,0.9536
218,a_5,"[0,7937-1,0000]",0.9258,1.13,0.9063
219,d_10,"[0,9264-1,0000]",0.9274,0.93,0.9264
219,a_5,"[0,7125-1,0000]",0.9698,0.88,0.9264
219,~a_8,"[0,7174-0,9595]",0.9604,0.88,0.9264
220,d_20,"[0,8685-1,0000]",0.8910,0.96,0.8846
222,~d_16,"[0,7258-1,0000]",0.9458,0.93,0.8924
224,a_1,"[0,8729-1,0000]",0.9175,0.78,0.9041
224,~a_7,"[0,6493-0,8267]",0.9071,0.84,0.9041
225,a_6,"[0,6940-1,0000]",0.9033,0.76,0.8888
225,~a_8,"[0,0061-0,1533]",0.8953,0.80,0.8888
226,~a_3,"[0,9068-1,0000]",0.9495,0.92,0.9403
227,~a_7,"[0,6225-0,9276]",0.9672,1.01,0.9259
230,d_16,"[0,9292-1,0000]",0.9296,0.77,0.9292
230,a_5,"[0,9237-1,0000]",0.9330,0.77,0.9292
230,a_9,"[0,1063-0,1851]",0.9394,0.82,0.9292
231,d_19,"[0,8657-1,0000]",0.9083,0.98,0.8994
231,~a_9,"[0,8433-1,0000]",0.9145,1.00,0.8994
232,~a_7,"[0,8881-0,9977]",0.9439,0.74,0.9341
233,d_17,"[0,9211-1,0000]",0.9327,0.80,0.9296
233,a_7,"[0,8636-1,0000]",0.9490,0.74,0.9296
235,~d_15,"[0,9034-1,0000]",0.9039,0.75,0.9034
235,a_7,"[0,8912-0,9964]",0.9063,0.78,0.9034
236,a_3,"[0,8393-1,0000]",0.9035,0.94,0.8870
236,~a_8,"[0,0583-0,2157]",0.9067,1.03,0.8870
237,~a_4,"[0,8598-1,0000]",0.9574,0.69,0.9338
237,~a_7,"[0,1585-0,3474]",0.9568,0.70,0.9338
238,~a_8,"[0,7959-0,9389]",0.9200,0.83,0.8988
239,d_9,"[0,8554-1,0000]",0.9208,0.55,0.9019
239,~a_6,"[0,8730-1,0000]",0.9065,0.52,0.9019
239,a_8,"[0,0898-0,1879]",0.9062,0.55,0.9019
240,d_13,"[0,9126-1,0000]",0.9377,0.75,0.9328
240,~a_9,"[0,7859-0,8778]",0.9472,0.78,0.9328
241,~a_2,"[0,7860-1,0000]",0.9239,0.97,0.8989
242,a_9,"[0,8526-1,0000]",0.9489,1.01,0.9234
242,a_8,"[0,0654-0,2128]",0.9489,1.04,0.9234
243,d_13,"[0,7951-1,0000]",0.9379,0.90,0.8926
243,a_5,"[0,8402-1,0000]",0.9173,0.91,0.8926
