Prog,Lit,Intervalo,Metric,Time,Mass
203,a_4,"[0,9893-1,0000]",0.9893,1.22,0.9893
203,~a_8,"[0,0090-0,0197]",0.9893,1.27,0.9893
204,d_18,"[0,9863-1,0000]",0.9863,8.41,0.9863
204,a_6,"[0,9863-1,0000]",0.9863,8.40,0.9863
204,a_8,"[0,0000-0,1242]",0.9912,8.50,0.9863
205,~a_2,"[0,9915-1,0000]",0.9915,3.44,0.9915
205,~a_5,"[0,9478-1,0000]",0.9924,3.49,0.9915
205,a_9,"[0,0975-0,1497]",0.9924,3.50,0.9915
206,~d_9,"[0,9922-1,0000]",0.9922,3.41,0.9922
206,a_5,"[0,9922-1,0000]",0.9922,3.42,0.9922
206,~a_8,"[0,1051-0,1128]",0.9922,3.45,0.9922
207,d_12,"[0,9889-1,0000]",0.9889,2.23,0.9889
208,d_13,"[0,9568-1,0000]",0.9915,2.68,0.9897
208,a_8,"[0,9897-1,0000]",0.9897,2.71,0.9897
208,a_7,"[0,9893-0,9996]",0.9897,2.97,0.9897
209,a_2,"[0,9889-1,0000]",0.9889,0.98,0.9889
209,a_9,"[0,0005-0,0116]",0.9889,1.06,0.9889
211,a_6,"[0,9700-1,0000]",0.9924,4.62,0.9899
211,~a_7,"[0,0000-0,0619]",0.9903,5.03,0.9899
212,a_1,"[0,9892-1,0000]",0.9892,2.39,0.9892
212,a_7,"[0,9808-0,9989]",0.9900,2.43,0.9892
213,~a_2,"[0,9885-1,0000]",0.9885,1.76,0.9885
213,a_5,"[0,9885-1,0000]",0.9885,1.77,0.9885
213,~a_7,"[0,0000-0,0126]",0.9889,1.91,0.9885
214,~a_8,"[0,9900-1,0000]",0.9900,2.87,0.9900
214,a_5,"[0,9858-1,0000]",0.9907,2.90,0.9900
214,a_9,"[0,0057-0,0157]",0.9900,3.03,0.9900
216,~a_7,"[0,0040-0,0654]",0.9960,2.99,0.9927
217,d_13,"[0,9502-1,0000]",0.9926,2.96,0.9910
217,a_8,"[0,9503-0,9592]",0.9910,3.15,0.9910
217,a_9,"[0,8819-0,8909]",0.9910,2.99,0.9910
218,d_9,"[0,9909-1,0000]",0.9909,4.00,0.9909
218,a_6,"[0,8262-1,0000]",0.9928,4.03,0.9909
218,~a_8,"[0,0915-0,1662]",0.9916,4.29,0.9909
219,a_5,"[0,9925-1,0000]",0.9925,1.75,0.9925
219,~a_8,"[0,0040-0,0115]",0.9925,1.79,0.9925
220,d_15,"[0,9909-1,0000]",0.9909,3.67,0.9909
220,a_8,"[0,9846-1,0000]",0.9914,3.73,0.9909
220,a_7,"[0,0000-0,0091]",0.9909,3.76,0.9909
221,d_9,"[0,9874-1,0000]",0.9874,2.28,0.9874
221,~a_8,"[0,1545-0,3269]",0.9907,2.32,0.9874
222,~d_16,"[0,9951-1,0000]",0.9951,1.74,0.9951
222,~a_8,"[0,0000-0,0049]",0.9951,1.80,0.9951
223,~a_2,"[0,9930-1,0000]",0.9930,2.38,0.9930
224,a_6,"[0,9855-1,0000]",0.9855,0.53,0.9855
224,a_7,"[0,9855-1,0000]",0.9855,0.52,0.9855
225,d_17,"[0,9918-1,0000]",0.9918,4.19,0.9918
225,a_6,"[0,9845-1,0000]",0.9925,4.22,0.9918
225,a_7,"[0,9588-0,9970]",0.9922,4.32,0.9918
226,~a_2,"[0,9841-1,0000]",0.9914,4.20,0.9907
226,a_5,"[0,9907-1,0000]",0.9907,4.19,0.9907
226,a_7,"[0,9825-1,0000]",0.9921,4.26,0.9907
227,a_7,"[0,0000-0,0129]",0.9871,4.64,0.9871
229,~d_16,"[0,9858-1,0000]",0.9858,3.77,0.9858
229,a_8,"[0,8614-1,0000]",0.9872,3.80,0.9858
229,~a_7,"[0,0003-0,0146]",0.9859,3.93,0.9858
230,d_14,"[0,9932-1,0000]",0.9932,5.20,0.9932
231,d_10,"[0,9062-1,0000]",0.9964,3.86,0.9939
231,~a_9,"[0,0507-0,0917]",0.9946,3.93,0.9939
232,a_4,"[0,9882-1,0000]",0.9882,2.93,0.9882
233,d_17,"[0,9713-1,0000]",0.9907,3.43,0.9890
233,a_7,"[0,9890-1,0000]",0.9890,3.59,0.9890
234,~d_15,"[0,9880-1,0000]",0.9880,1.79,0.9880
234,~a_6,"[0,9880-1,0000]",0.9880,1.82,0.9880
235,d_11,"[0,9894-1,0000]",0.9894,4.07,0.9894
235,a_7,"[0,2328-0,2434]",0.9894,4.26,0.9894
