Prog,Lit,Intervalo,Metric,Time,Mass
40,a_8,"[0,0176-0,5990]",0.4186,0.73,0.4186
41,~d_10,"[0,0046-1,0000]",0.0046,0.55,0.0046
41,a_8,"[0,0000-0,9977]",0.0023,0.58,0.0046
41,~a_8,"[0,0023-1,0000]",0.0023,0.57,0.0046
42,d_11,"[1,4537-1,0000]",1.6906,0.44,1.4554
42,a_6,"[1,4554-1,0000]",1.4719,0.44,1.4554
42,a_7,"[0,0006--0,4548]",1.4554,0.44,1.4554
43,d_16,"[0,0000-1,0000]",0.0000,0.15,0.0000
43,a_8,"[0,0000-1,0000]",0.0000,0.15,0.0000
43,~a_8,"[0,0000-1,0000]",0.0000,0.15,0.0000
44,~d_17,"[0,1652-1,0000]",0.1652,0.72,0.1652
44,a_5,"[0,1631-1,0000]",0.1869,0.70,0.1652
44,a_7,"[0,1652-1,0000]",0.1652,0.71,0.1652
45,d_10,"[1,0984-1,0000]",1.0984,1.07,1.0984
46,~a_0,"[0,0021-1,0000]",0.0021,0.46,0.0032
46,a_6,"[0,0032-1,0000]",0.0032,0.46,0.0032
46,~a_7,"[0,0000-0,9968]",0.0032,0.46,0.0032
47,d_11,"[0,0632-1,0000]",0.0632,0.34,0.0632
47,~a_7,"[0,0632-1,0000]",0.0692,0.33,0.0632
48,a_2,"[0,0003-1,0000]",0.0004,1.42,0.0024
48,a_8,"[0,0000-0,9997]",0.0004,1.49,0.0024
48,~a_7,"[0,0000-0,9979]",0.0021,1.49,0.0024
49,d_16,"[0,1057-1,0000]",0.1057,1.30,0.1057
49,a_8,"[0,1057-1,0000]",0.1057,1.29,0.1057
50,~a_4,"[0,0706-1,0000]",0.0706,0.80,0.0706
51,a_3,"[0,2414-1,0000]",0.2414,0.26,0.2414
51,~a_8,"[0,0038-0,7623]",0.2427,0.29,0.2414
51,~a_7,"[0,2414-1,0000]",0.2414,0.25,0.2414
52,d_11,"[0,0096-1,0000]",0.0096,0.50,0.0096
52,~a_9,"[0,0081-1,0000]",0.0081,0.50,0.0096
53,a_1,"[0,0001-1,0000]",0.0001,0.29,0.0003
53,a_9,"[0,0001-0,9998]",0.0003,0.31,0.0003
54,d_10,"[0,1608-1,0000]",0.1608,0.13,0.1608
54,a_7,"[0,1608-1,0000]",0.1608,0.12,0.1608
54,a_8,"[0,1606-1,0000]",0.1638,0.12,0.1608
55,a_0,"[1,5083-1,0000]",1.5083,0.66,1.5083
55,a_7,"[0,0009--0,5074]",1.5083,0.67,1.5083
55,a_8,"[1,5083-1,0000]",1.5083,0.67,1.5083
56,d_18,"[0,0001-1,0000]",0.0001,0.82,0.0001
56,a_6,"[0,0001-1,0000]",0.0001,0.81,0.0001
56,a_8,"[0,0001-1,0000]",0.0001,0.84,0.0001
58,d_19,"[0,0186-1,0000]",0.0206,0.54,0.0195
58,~a_7,"[0,0186-1,0000]",0.0217,0.55,0.0195
58,a_8,"[0,0195-1,0000]",0.0195,0.58,0.0195
59,~a_6,"[0,0008-1,0000]",0.0008,0.61,0.0008
59,a_8,"[0,0007-0,9999]",0.0008,0.63,0.0008
60,a_0,"[0,0007-1,0000]",0.0007,0.37,0.0007
60,a_7,"[0,0006-1,0000]",0.0007,0.39,0.0007
61,a_3,"[0,3066-1,0000]",0.3066,1.17,0.3066
61,a_5,"[0,3066-1,0000]",0.3066,1.15,0.3066
61,a_8,"[0,3066-1,0000]",0.3066,1.18,0.3066
62,d_18,"[0,0769-1,0000]",0.0769,0.29,0.0769
62,a_5,"[0,0769-1,0000]",0.0771,0.29,0.0769
62,a_9,"[0,0000-0,9969]",0.0040,0.33,0.0769
63,d_15,"[0,0029-1,0000]",0.0029,0.40,0.0029
63,~a_5,"[0,0029-1,0000]",0.0029,0.39,0.0029
64,d_11,"[0,0002-1,0000]",0.0002,0.56,0.0002
64,a_8,"[0,0000-0,9998]",0.0002,0.58,0.0002
64,a_7,"[0,0002-1,0000]",0.0002,0.58,0.0002
65,d_11,"[1,4075-1,0000]",1.4075,0.17,1.4075
65,~a_8,"[1,2575-1,0000]",1.6008,0.19,1.4075
66,~a_2,"[0,0040-1,0000]",0.0040,0.42,0.0050
66,a_5,"[0,0000-1,0000]",0.0000,0.41,0.0050
66,~a_8,"[0,0000-0,9954]",0.0050,0.43,0.0050
67,~a_5,"[0,0194-1,0000]",0.0211,0.33,0.0257
67,a_8,"[0,0194-1,0000]",0.0227,0.33,0.0257
68,d_11,"[0,0001-1,0000]",0.0001,0.56,0.0001
68,a_7,"[0,0000-0,9999]",0.0001,0.59,0.0001
68,a_8,"[0,0000-1,0000]",0.0000,0.60,0.0001
69,a_1,"[0,1206-1,0000]",0.1206,0.89,0.1206
69,a_7,"[0,1206-1,0000]",0.1206,0.88,0.1206
70,d_12,"[0,0009-1,0000]",0.0009,0.35,0.0009
70,a_8,"[0,0002-0,9994]",0.0008,0.35,0.0009
71,a_7,"[1,2934-1,0000]",1.4613,0.50,1.2950
72,d_10,"[0,1920-1,0000]",0.1920,0.80,0.1920
72,a_7,"[0,0097-1,0000]",0.0122,0.82,0.1920
73,d_12,"[1,5162-1,0000]",1.5162,0.25,1.5162
73,a_7,"[0,0007--0,5156]",1.5162,0.26,1.5162
74,d_15,"[0,0104-1,0000]",0.0104,0.38,0.0104
74,a_6,"[0,0104-1,0000]",0.0104,0.37,0.0104
74,a_7,"[0,0000-0,9896]",0.0104,0.38,0.0104
75,~a_7,"[0,0008-0,9968]",0.0040,0.26,0.0040
76,d_17,"[0,0165-1,0000]",0.0193,0.93,0.0169
76,a_8,"[0,0169-1,0000]",0.0177,0.96,0.0169
76,~a_7,"[0,0010-0,9840]",0.0169,0.94,0.0169
77,d_14,"[1,3987-1,0000]",1.3987,0.76,1.3987
77,a_9,"[1,3987-1,0000]",1.3987,0.75,1.3987
78,d_11,"[0,0004-1,0000]",0.0004,0.44,0.0004
78,~a_7,"[0,0002-1,0000]",0.0003,0.43,0.0004
79,a_3,"[0,0247-1,0000]",0.0249,0.55,0.0248
80,~d_15,"[0,0096-1,0000]",0.0096,0.51,0.0096
80,a_6,"[0,0096-1,0000]",0.0096,0.50,0.0096
80,~a_7,"[0,0053-0,9957]",0.0096,0.53,0.0096
81,~d_15,"[0,0136-1,0000]",0.0136,1.74,0.0136
82,~d_16,"[0,0454-1,0000]",0.0515,1.18,0.0519
82,a_7,"[0,0507-0,9987]",0.0519,1.22,0.0519
83,d_16,"[0,0549-1,0000]",0.0554,0.50,0.0557
83,a_5,"[0,0557-1,0000]",0.0557,0.50,0.0557
83,a_8,"[0,0389-1,0000]",0.0430,0.50,0.0557
84,a_4,"[0,0054-1,0000]",0.0054,0.29,0.0054
84,a_6,"[0,0042-1,0000]",0.0048,0.29,0.0054
84,a_8,"[0,0041-1,0000]",0.0048,0.29,0.0054
85,d_19,"[0,1898-1,0000]",0.1898,0.46,0.1898
86,~a_2,"[0,0089-1,0000]",0.0089,2.01,0.0089
86,a_9,"[0,0061-0,9972]",0.0089,2.16,0.0089
87,~a_4,"[0,0020-1,0000]",0.0020,0.08,0.0020
87,a_5,"[0,0020-1,0000]",0.0020,0.08,0.0020
87,a_8,"[0,0018-0,9998]",0.0020,0.08,0.0020
88,~a_1,"[0,0132-1,0000]",0.0134,0.96,0.0141
89,~a_5,"[0,0011-1,0000]",0.0011,0.47,0.0011
90,d_15,"[0,1804-1,0000]",0.1804,0.84,0.1804
90,~a_8,"[0,1675-0,9871]",0.1804,0.84,0.1804
90,a_7,"[0,0772-0,9980]",0.0865,0.91,0.1804
91,a_4,"[0,1597-1,0000]",0.1597,2.27,0.1597
91,a_7,"[0,1289-0,9998]",0.1489,2.43,0.1597
91,a_9,"[0,0314-0,8716]",0.1606,2.37,0.1597
92,a_2,"[0,0148-1,0000]",0.0148,0.33,0.0148
93,a_3,"[0,0180-1,0000]",0.0180,0.39,0.0180
93,a_6,"[0,0180-1,0000]",0.0180,0.39,0.0180
93,a_8,"[0,0180-1,0000]",0.0180,0.39,0.0180
94,d_18,"[1,3595-1,0000]",1.3595,1.50,1.3598
94,a_6,"[1,3595-1,0000]",1.3595,1.48,1.3598
94,~a_7,"[1,3598-1,0000]",1.3604,1.48,1.3598
95,~a_8,"[0,1816-1,0000]",0.1816,0.36,0.1816
95,a_8,"[0,0000-0,8184]",0.1816,0.36,0.1816
97,a_8,"[0,0009-0,9914]",0.0095,0.33,0.0095
99,~d_14,"[0,0071-1,0000]",0.0071,0.86,0.0087
99,~a_8,"[0,0061-0,9974]",0.0087,0.86,0.0087
99,a_7,"[0,0016-0,9930]",0.0090,0.86,0.0087
100,~d_12,"[0,0194-1,0000]",0.0194,0.35,0.0194
100,~a_6,"[0,0194-1,0000]",0.0203,0.35,0.0194
100,a_7,"[0,0002-0,9807]",0.0203,0.35,0.0194
101,d_14,"[0,0690-1,0000]",0.0690,0.34,0.0690
101,a_8,"[0,0690-1,0000]",0.0805,0.35,0.0690
101,~a_8,"[0,0000-0,9310]",0.0805,0.35,0.0690
102,d_16,"[0,0026-1,0000]",0.0026,1.75,0.0026
102,a_5,"[0,0026-1,0000]",0.0026,1.72,0.0026
102,a_8,"[0,0011-0,9988]",0.0027,1.77,0.0026
103,d_15,"[0,1474-1,0000]",0.1626,0.44,0.1475
103,~a_8,"[0,1474-1,0000]",0.1475,0.45,0.1475
103,a_7,"[0,1475-1,0000]",0.1475,0.44,0.1475
104,d_16,"[0,0968-1,0000]",0.0968,0.37,0.0968
105,~a_6,"[0,1787-1,0000]",0.2015,0.18,0.1944
105,a_7,"[0,1888-1,0000]",0.2137,0.20,0.1944
106,d_11,"[0,0001-1,0000]",0.0001,0.12,0.0001
106,a_6,"[0,0001-1,0000]",0.0001,0.12,0.0001
106,~a_8,"[0,0001-1,0000]",0.0001,0.12,0.0001
107,~a_2,"[0,0984-1,0000]",0.0984,0.28,0.0984
108,a_8,"[0,0059-1,0000]",0.0059,1.56,0.0059
109,d_15,"[0,0146-1,0000]",0.0146,0.43,0.0146
110,d_10,"[0,0009-1,0000]",0.0009,0.90,0.0009
110,~a_7,"[0,0003-1,0000]",0.0003,0.90,0.0009
110,~a_8,"[0,0003-1,0000]",0.0003,0.90,0.0009
111,~d_14,"[0,2794-1,0000]",0.2794,0.71,0.2794
113,d_12,"[0,0292-1,0000]",0.0292,0.54,0.0292
113,a_7,"[0,0003-0,9864]",0.0156,0.56,0.0292
114,a_5,"[0,0213-1,0000]",0.0213,0.49,0.0213
114,a_7,"[0,0030-0,9961]",0.0070,0.53,0.0213
115,~a_2,"[0,0475-1,0000]",0.0489,0.55,0.0518
115,a_5,"[0,0518-1,0000]",0.0518,0.54,0.0518
115,~a_8,"[0,0207-0,9689]",0.0522,0.56,0.0518
116,~d_11,"[0,0617-1,0000]",0.0617,0.33,0.0617
118,~a_3,"[1,4453-1,0000]",1.4453,0.48,1.4453
118,a_7,"[0,0000--0,4453]",1.5616,0.48,1.4453
118,a_8,"[1,4452-0,9999]",1.5616,0.49,1.4453
119,~a_9,"[0,1501-1,0000]",0.1501,0.40,0.1501
119,a_6,"[0,1501-1,0000]",0.1501,0.39,0.1501
119,a_8,"[0,1500-0,9999]",0.1501,0.40,0.1501
120,a_2,"[0,1996-1,0000]",0.1996,0.67,0.2215
120,~a_6,"[0,1996-1,0000]",0.1996,0.65,0.2215
120,~a_7,"[0,0000-0,7785]",0.2591,0.69,0.2215
121,a_1,"[0,1689-1,0000]",0.1689,0.12,0.1689
121,a_5,"[0,1689-1,0000]",0.1689,0.12,0.1689
121,~a_8,"[0,1487-0,9798]",0.1689,0.12,0.1689
123,~a_8,"[0,0001-1,0000]",0.0001,1.16,0.0001
123,a_8,"[0,0000-0,9999]",0.0001,1.15,0.0001
124,~a_7,"[0,0243-0,9992]",0.0251,0.83,0.0251
124,~a_8,"[0,0239-0,9988]",0.0251,0.85,0.0251
125,d_19,"[0,1430-1,0000]",0.1430,0.96,0.1430
125,~a_8,"[0,1379-0,9949]",0.1486,1.04,0.1430
127,a_3,"[0,0003-1,0000]",0.0003,0.69,0.0003
127,a_8,"[0,0003-1,0000]",0.0003,0.70,0.0003
128,d_10,"[0,1295-1,0000]",0.1295,0.33,0.1295
128,a_8,"[0,0227-0,8933]",0.1351,0.37,0.1295
129,d_14,"[0,1594-1,0000]",0.1594,0.72,0.1594
129,a_7,"[0,0050-0,8512]",0.1551,0.78,0.1594
130,~d_14,"[0,0000-1,0000]",0.0000,0.73,0.0000
131,d_12,"[0,0008-1,0000]",0.0008,0.17,0.0008
132,a_1,"[0,0053-1,0000]",0.0053,1.11,0.0053
132,~a_8,"[0,0046-0,9994]",0.0053,1.14,0.0053
132,a_8,"[0,0006-0,9954]",0.0053,1.15,0.0053
133,d_11,"[0,0331-1,0000]",0.0331,0.63,0.0331
134,d_9,"[0,0866-1,0000]",0.0866,0.76,0.0866
134,a_5,"[0,0806-1,0000]",0.0980,0.74,0.0866
134,~a_7,"[0,0001-0,9195]",0.0913,0.76,0.0866
135,d_16,"[0,0049-1,0000]",0.0049,0.72,0.0049
136,d_16,"[0,1363-1,0000]",0.1363,0.93,0.1363
137,a_3,"[0,0001-1,0000]",0.0001,0.95,0.0001
138,d_12,"[0,0009-1,0000]",0.0009,0.16,0.0009
138,a_8,"[0,0000-0,9991]",0.0009,0.17,0.0009
139,~d_15,"[0,0069-1,0000]",0.0069,0.50,0.0069
139,~a_6,"[0,0069-1,0000]",0.0069,0.50,0.0069
139,~a_7,"[0,0001-0,9932]",0.0069,0.51,0.0069
140,~a_4,"[0,0640-1,0000]",0.0640,0.84,0.0640
140,a_6,"[0,0632-1,0000]",0.0632,0.84,0.0640
140,~a_7,"[0,0008-0,9368]",0.0646,0.85,0.0640
141,d_10,"[0,0045-1,0000]",0.0045,0.63,0.0045
142,a_2,"[0,0050-1,0000]",0.0050,1.30,0.0050
142,~a_5,"[0,0050-1,0000]",0.0050,1.28,0.0050
142,a_9,"[0,0004-0,9955]",0.0048,1.34,0.0050
143,d_16,"[0,0058-1,0000]",0.0065,1.10,0.0101
143,a_8,"[0,0010-0,9909]",0.0101,1.18,0.0101
144,a_2,"[0,0011-1,0000]",0.0011,1.23,0.0011
144,a_7,"[0,0002-0,9991]",0.0011,1.27,0.0011
145,d_9,"[0,0000-1,0000]",0.0000,0.39,0.0000
146,a_1,"[0,0033-1,0000]",0.0039,0.34,0.0033
148,~d_16,"[0,0685-1,0000]",0.0685,0.84,0.0685
148,a_7,"[0,0685-1,0000]",0.0685,0.86,0.0685
149,~a_8,"[0,0122-1,0000]",0.0122,0.65,0.0122
149,~a_9,"[0,0117-1,0000]",0.0145,0.67,0.0122
149,a_9,"[0,0000-0,9883]",0.0145,0.68,0.0122
150,a_5,"[0,2394-1,0000]",0.2601,0.48,0.2394
151,~d_12,"[0,0121-1,0000]",0.0121,0.33,0.0121
151,a_5,"[0,0121-1,0000]",0.0121,0.33,0.0121
151,a_9,"[0,0121-1,0000]",0.0121,0.34,0.0121
152,d_12,"[0,0002-1,0000]",0.0002,0.32,0.0002
152,a_7,"[0,0000-0,9998]",0.0002,0.32,0.0002
152,a_8,"[0,0001-0,9999]",0.0002,0.34,0.0002
153,d_11,"[0,0018-1,0000]",0.0018,1.33,0.0018
153,a_9,"[0,0003-0,9985]",0.0021,1.42,0.0018
154,d_12,"[0,0001-1,0000]",0.0001,0.72,0.0001
155,~d_18,"[0,0000-1,0000]",0.0000,0.75,0.0000
156,d_15,"[0,0460-1,0000]",0.0460,0.83,0.0460
156,~a_7,"[0,0460-1,0000]",0.0460,0.85,0.0460
157,d_11,"[0,0003-1,0000]",0.0003,0.77,0.0003
158,d_14,"[0,0233-1,0000]",0.0234,0.53,0.0233
158,a_5,"[0,0233-1,0000]",0.0233,0.52,0.0233
158,~a_7,"[0,0003-0,9770]",0.0233,0.55,0.0233
160,a_3,"[0,0017-1,0000]",0.0017,2.83,0.0017
160,a_7,"[0,0006-1,0000]",0.0007,2.85,0.0017
160,~a_8,"[0,0005-1,0000]",0.0006,2.91,0.0017
163,d_13,"[0,1338-1,0000]",0.1343,0.66,0.1338
163,a_8,"[0,1338-1,0000]",0.1338,0.69,0.1338
164,a_1,"[0,0023-1,0000]",0.0026,0.13,0.0023
164,~a_5,"[0,0023-1,0000]",0.0026,0.13,0.0023
165,a_8,"[0,0000-1,0000]",0.0000,1.12,0.1106
165,a_7,"[0,0000-0,8894]",0.1245,1.21,0.1106
166,~a_3,"[0,3701-1,0000]",0.3701,0.66,0.3701
166,a_6,"[0,3700-1,0000]",0.3901,0.66,0.3701
166,~a_8,"[0,0001-0,6318]",0.3939,0.67,0.3701
167,d_14,"[0,0025-1,0000]",0.0025,1.64,0.0025
167,~a_7,"[0,0009-0,9984]",0.0025,1.67,0.0025
167,a_8,"[0,0021-0,9996]",0.0025,1.66,0.0025
168,~d_13,"[0,1141-1,0000]",0.1141,0.67,0.1141
168,a_7,"[0,1141-1,0000]",0.1290,0.70,0.1141
169,d_9,"[0,0782-1,0000]",0.0782,0.31,0.0782
169,a_8,"[0,0000-1,0000]",0.0000,0.33,0.0782
169,~a_7,"[0,0744-1,0000]",0.0751,0.33,0.0782
170,d_15,"[1,2904-1,0000]",1.2904,0.80,1.2904
170,a_8,"[0,0000--0,2904]",1.2906,0.83,1.2904
171,a_2,"[0,0251-1,0000]",0.0251,1.26,0.0251
171,a_8,"[0,0251-1,0000]",0.0251,1.26,0.0251
172,~a_3,"[1,4553-1,0000]",1.4557,1.45,1.4553
172,a_7,"[1,4553-1,0000]",1.4553,1.53,1.4553
172,~a_7,"[0,0000--0,4553]",1.4553,1.51,1.4553
173,a_3,"[0,0064-1,0000]",0.0064,0.22,0.0064
174,~d_19,"[0,0029-1,0000]",0.0029,1.12,0.0029
174,a_8,"[0,0000-0,9971]",0.0030,1.19,0.0029
175,a_4,"[0,0731-1,0000]",0.0731,1.35,0.0731
175,a_5,"[0,0731-1,0000]",0.0731,1.36,0.0731
175,a_7,"[0,0690-0,9959]",0.0731,1.34,0.0731
176,d_15,"[0,2022-1,0000]",0.2022,1.31,0.2022
177,d_11,"[0,0019-1,0000]",0.0019,0.35,0.0019
177,~a_6,"[0,0019-1,0000]",0.0019,0.36,0.0019
177,a_7,"[0,0016-0,9997]",0.0019,0.37,0.0019
179,a_4,"[0,0004-1,0000]",0.0004,0.70,0.0004
179,a_5,"[0,0004-1,0000]",0.0004,0.69,0.0004
180,d_15,"[0,0303-1,0000]",0.0304,0.26,0.0303
180,a_7,"[0,0000-0,9710]",0.0321,0.26,0.0303
181,d_11,"[0,0000-1,0000]",0.0000,0.17,0.0016
181,~a_8,"[0,0016-1,0000]",0.0016,0.18,0.0016
182,d_9,"[0,2388-1,0000]",0.2388,0.28,0.2388
182,a_5,"[0,2388-1,0000]",0.2388,0.30,0.2388
182,~a_8,"[0,0000-0,7612]",0.2661,0.31,0.2388
184,~d_9,"[0,0015-1,0000]",0.0015,0.13,0.0015
184,a_6,"[0,0015-1,0000]",0.0015,0.13,0.0015
184,a_8,"[0,0015-1,0000]",0.0015,0.14,0.0015
185,~a_7,"[0,0000-0,9252]",0.0775,0.87,0.0748
186,d_17,"[0,0013-1,0000]",0.0014,1.46,0.0014
187,d_17,"[0,0016-1,0000]",0.0016,0.89,0.0016
188,d_11,"[0,0048-1,0000]",0.0048,0.98,0.0048
188,~a_8,"[0,0048-1,0000]",0.0048,1.06,0.0048
188,a_8,"[0,0000-0,9952]",0.0048,1.10,0.0048
189,a_8,"[0,0001-0,9976]",0.0026,0.23,0.0026
190,d_13,"[0,0729-1,0000]",0.0925,0.95,0.0732
191,~d_13,"[0,0051-1,0000]",0.0051,1.56,0.0051
191,a_6,"[0,0040-1,0000]",0.0043,1.54,0.0051
191,~a_7,"[0,0040-1,0000]",0.0041,1.63,0.0051
192,a_8,"[0,0061-1,0000]",0.0061,1.27,0.0061
192,~a_7,"[0,0061-1,0000]",0.0061,1.31,0.0061
193,d_12,"[0,0003-1,0000]",0.0004,1.54,0.0004
193,a_7,"[0,0003-1,0000]",0.0004,1.64,0.0004
194,d_13,"[0,1466-1,0000]",0.1466,0.48,0.1466
194,a_5,"[0,1466-1,0000]",0.1466,0.48,0.1466
194,a_7,"[0,1466-1,0000]",0.1466,0.49,0.1466
196,a_6,"[0,0000-1,0000]",0.0000,0.17,0.0036
196,a_7,"[0,0000-1,0000]",0.0000,0.18,0.0036
197,a_3,"[0,0137-1,0000]",0.0137,0.97,0.0137
197,a_6,"[0,0137-1,0000]",0.0137,0.97,0.0137
197,~a_7,"[0,0000-0,9863]",0.0137,1.14,0.0137
198,d_12,"[0,0160-1,0000]",0.0160,0.33,0.0160
198,~a_5,"[0,0015-1,0000]",0.0015,0.34,0.0160
198,a_8,"[0,0000-0,9985]",0.0015,0.34,0.0160
199,d_14,"[0,0166-1,0000]",0.0166,0.89,0.0166
199,a_7,"[0,0159-1,0000]",0.0160,0.88,0.0166
199,~a_7,"[0,0000-0,9841]",0.0160,0.87,0.0166
200,~a_1,"[0,0003-1,0000]",0.0003,0.45,0.0024
200,a_7,"[0,0024-1,0000]",0.0024,0.48,0.0024
201,d_13,"[0,1369-1,0000]",0.1369,1.70,0.1369
201,a_7,"[0,1369-1,0000]",0.1369,1.80,0.1369
201,a_9,"[0,0003-0,8635]",0.1369,1.88,0.1369
202,d_10,"[0,0038-1,0000]",0.0038,0.09,0.0038
202,a_8,"[0,0038-1,0000]",0.0038,0.09,0.0038
204,a_1,"[0,0096-1,0000]",0.0096,1.24,0.0096
204,a_7,"[0,0096-1,0000]",0.0096,1.34,0.0096
205,~d_17,"[0,1375-1,0000]",0.1377,0.66,0.1375
205,a_7,"[0,1357-0,9982]",0.1375,0.72,0.1375
206,a_1,"[0,0021-1,0000]",0.0023,0.88,0.0058
