Prog,Lit,Intervalo,Metric,Time,Mass
156,a_8,"[0,0375-0,9965]",0.0480,8.52,0.0418
159,d_13,"[0,0213-1,0000]",0.0233,8.65,0.0265
160,a_0,"[0,0879-1,0000]",0.0881,8.76,0.0881
161,a_1,"[0,0633-1,0000]",0.0828,8.46,0.1378
161,~a_7,"[0,0999-0,9963]",0.1126,8.53,0.1378
161,~a_8,"[0,0000-0,8984]",0.1149,8.55,0.1378
162,d_9,"[0,0065-1,0000]",0.0086,8.31,0.0676
162,~a_5,"[0,0636-1,0000]",0.0815,8.37,0.0676
162,~a_8,"[0,0001-0,9363]",0.0753,8.44,0.0676
163,~a_4,"[0,0938-1,0000]",0.0958,7.44,0.0950
165,~d_18,"[0,0022-1,0000]",0.0023,8.39,0.0088
165,~a_8,"[0,0066-0,9990]",0.0097,8.52,0.0088
167,d_10,"[0,0208-1,0000]",0.0208,8.71,0.0208
169,d_11,"[0,0584-1,0000]",0.0599,8.25,0.0609
169,~a_6,"[0,0600-1,0000]",0.0727,8.34,0.0609
169,a_8,"[0,0550-0,9987]",0.0649,8.34,0.0609
170,d_12,"[0,0111-1,0000]",0.0111,7.93,0.0111
170,a_7,"[0,0025-0,9925]",0.0110,7.98,0.0111
171,~d_9,"[0,0691-1,0000]",0.0772,8.65,0.1125
171,a_7,"[0,0691-1,0000]",0.0782,8.70,0.1125
172,~a_4,"[0,0259-1,0000]",0.0282,8.59,0.0332
172,~a_8,"[0,0010-0,9799]",0.0291,8.62,0.0332
172,a_7,"[0,0243-0,9985]",0.0281,8.67,0.0332
175,d_18,"[0,5943-1,0000]",0.6992,7.85,0.6456
175,a_5,"[0,6356-1,0000]",0.7349,7.91,0.6456
175,~a_8,"[0,0000-0,3643]",0.7858,7.87,0.6456
176,d_13,"[0,0084-1,0000]",0.0084,7.81,0.0084
177,a_4,"[0,0589-1,0000]",0.0684,8.15,0.1031
177,~a_6,"[0,1031-1,0000]",0.1040,8.11,0.1031
177,a_8,"[0,0462-1,0000]",0.0612,8.15,0.1031
179,a_7,"[0,0000-0,9958]",0.0050,8.79,0.0072
